id1,id2,Length,Loading,Cost,Geom
23106.0,23119.0,77304.884,-0.002,773048.8431403821,"MULTILINESTRING ((1093768.304336434 314436.6641603243, 1093761.538489672 314449.802796868), (1093761.538489672 314449.802796868, 1093773.603105996 314451.9159439127), (1093789.285183165 314450.6771933684, 1093773.603105996 314451.9159439127), (1093789.285183165 314450.6771933684, 1093818.83089177 314468.5815798237))"
23119.0,23165.0,325169.101,0.045,3251691.0093602207,"MULTILINESTRING ((1093818.83089177 314468.5815798237, 1093813.219738094 314490.5140489655), (1093813.219738094 314490.5140489655, 1093821.505757199 314516.0269458349), (1093821.505757199 314516.0269458349, 1093834.0175322 314539.2176369487), (1093834.0175322 314539.2176369487, 1093827.202300555 314556.0745786036), (1093827.202300555 314556.0745786036, 1093818.652678922 314567.8556871938), (1093818.652678922 314567.8556871938, 1093799.821942758 314565.9523811108), (1093799.821942758 314565.9523811108, 1093768.25968713 314584.8452488862), (1093750.514344301 314579.3915135962, 1093768.25968713 314584.8452488862), (1093750.514344301 314579.3915135962, 1093737.681135161 314593.363938357), (1093737.681135161 314593.363938357, 1093722.744264029 314610.3659173014), (1093689.27668628 314596.7307325703, 1093680.422402366 314632.3017867742), (1093689.27668628 314596.7307325703, 1093722.744264029 314610.3659173014), (1093680.422402366 314632.3017867742, 1093665.096352861 314637.4678352963), (1093665.096352861 314637.4678352963, 1093665.715414851 314649.220327308))"
23165.0,23226.0,816740.258,0.044,8167402.577542039,"MULTILINESTRING ((1093665.715414851 314649.220327308, 1093648.683548973 314658.156029026), (1093648.683548973 314658.156029026, 1093645.331578713 314669.2477887472), (1093645.331578713 314669.2477887472, 1093654.35699834 314692.0789058362), (1093654.35699834 314692.0789058362, 1093627.670816695 314732.8283712817), (1093627.670816695 314732.8283712817, 1093606.879585471 314758.1809178922), (1093606.879585471 314758.1809178922, 1093641.885467847 314785.8054177373), (1093641.885467847 314785.8054177373, 1093632.268735228 314816.3539295887), (1093632.268735228 314816.3539295887, 1093595.945684061 314838.1500164579), (1093595.945684061 314838.1500164579, 1093470.463880207 314931.6581446146), (1093470.463880207 314931.6581446146, 1093508.900989045 315045.0770228024), (1093573.379302054 315023.0721933985, 1093508.900989045 315045.0770228024), (1093573.379302054 315023.0721933985, 1093568.676394227 315084.9849188035), (1093568.676394227 315084.9849188035, 1093592.788733022 315119.6748003382), (1093592.788733022 315119.6748003382, 1093595.250518115 315151.1793836223), (1093595.250518115 315151.1793836223, 1093611.995436178 315207.6761267385), (1093611.995436178 315207.6761267385, 1093597.493493583 315223.7529134919))"
16907.0,23062.0,120687.668,-0.049,1206876.6797070666,"MULTILINESTRING ((1093933.194630089 314309.548815819, 1093918.579811186 314352.136808668), (1093933.194630089 314309.548815819, 1093911.572635065 314309.6160886849), (1093918.579811186 314352.136808668, 1093906.295199838 314404.7573346569))"
23179.0,16909.0,266391.254,-0.001,2663912.5435760817,"MULTILINESTRING ((1093884.635762923 314483.6499030119, 1093923.546646768 314504.742602966), (1093923.546646768 314504.742602966, 1093928.998817703 314536.14543234), (1093928.998817703 314536.14543234, 1093934.649223332 314566.0910417893), (1093934.649223332 314566.0910417893, 1093968.39140747 314606.4682929574), (1093968.39140747 314606.4682929574, 1093981.036130905 314626.0737325497), (1093981.036130905 314626.0737325497, 1094008.05418205 314637.0682712385), (1094008.05418205 314637.0682712385, 1094013.533726149 314691.4586448054))"
16908.0,23119.0,101496.039,0.046,1014960.3906245895,"MULTILINESTRING ((1093897.8221359 314440.4039901269, 1093870.793423948 314439.1194123008), (1093870.793423948 314439.1194123008, 1093867.461550435 314450.7539673831), (1093833.215947085 314445.2443789322, 1093855.735882445 314446.9143647279), (1093833.215947085 314445.2443789322, 1093818.83089177 314468.5815798237), (1093855.735882445 314446.9143647279, 1093867.461550435 314450.7539673831))"
23239.0,15666.0,646228.832,-0.001,6462288.315266848,"MULTILINESTRING ((1103582.944133453 313998.9022121858, 1103480.265410516 314015.0912118442), (1103480.265410516 314015.0912118442, 1103494.743176955 314074.6745896312), (1103494.743176955 314074.6745896312, 1103460.48466405 314096.0576593071), (1103460.48466405 314096.0576593071, 1103422.827162871 314133.1462137778), (1103422.827162871 314133.1462137778, 1103462.953677207 314165.0139172233), (1103462.953677207 314165.0139172233, 1103492.336179679 314187.1710534727), (1103492.336179679 314187.1710534727, 1103544.742190212 314220.5854663625), (1103544.742190212 314220.5854663625, 1103591.7628381 314250.9965831766), (1103591.7628381 314250.9965831766, 1103655.541145246 314283.8595369136), (1103655.541145246 314283.8595369136, 1103704.819864681 314309.6745945698), (1103704.819864681 314309.6745945698, 1103754.136209929 314331.4601083166))"
15666.0,23278.0,788600.847,-0.002,7886008.474885507,"MULTILINESTRING ((1104362.919764397 314541.184183703, 1104341.265558218 314552.6818604695), (1104362.919764397 314541.184183703, 1104409.157851181 314530.5062610904), (1104403.796035386 314485.8899042109, 1104376.152024484 314456.6340169309), (1104403.796035386 314485.8899042109, 1104409.157851181 314530.5062610904), (1103754.136209929 314331.4601083166, 1103809.917282241 314361.5496186964), (1103809.917282241 314361.5496186964, 1103842.133651941 314372.0683986139), (1103842.133651941 314372.0683986139, 1103909.656588485 314404.6235556353), (1103909.656588485 314404.6235556353, 1103968.5464817 314426.314623702), (1103968.5464817 314426.314623702, 1104022.913280268 314454.6853321014), (1104022.913280268 314454.6853321014, 1104052.806034225 314465.8261873707), (1104052.806034225 314465.8261873707, 1104132.967675424 314485.2441116054), (1104132.967675424 314485.2441116054, 1104181.289584803 314493.6423447045), (1104181.289584803 314493.6423447045, 1104240.30414251 314520.6949543605), (1104240.30414251 314520.6949543605, 1104312.669207601 314542.4496954519), (1104312.669207601 314542.4496954519, 1104341.265558218 314552.6818604695))"
15666.0,23287.0,222411.755,0.001,2224117.546842837,"MULTILINESTRING ((1103725.000083003 314398.8444348619, 1103754.136209929 314331.4601083166), (1103725.000083003 314398.8444348619, 1103740.98089209 314409.6140178469), (1103781.908086988 314532.7160064619, 1103740.98089209 314409.6140178469))"
23362.0,17618.0,55693.668,-0.001,556936.6793453121,"MULTILINESTRING ((1107067.746861786 315652.9329156274, 1107117.412579945 315678.1341276569))"
17618.0,17626.0,692401.357,-0.002,6924013.57469559,"MULTILINESTRING ((1107117.714082062 315614.4841854927, 1107128.144908205 315561.8832242732), (1107117.714082062 315614.4841854927, 1107117.412579945 315678.1341276569), (1107128.144908205 315561.8832242732, 1107135.514956854 315523.2470477949), (1107135.514956854 315523.2470477949, 1107133.851116485 315493.1957904455), (1107133.851116485 315493.1957904455, 1107123.870433344 315074.91463055), (1107115.668486341 315036.2047858767, 1107119.466797677 314988.9332889894), (1107115.668486341 315036.2047858767, 1107123.870433344 315074.91463055))"
17626.0,17631.0,222693.121,-0.004,2226931.2134704,"MULTILINESTRING ((1107119.466797677 314988.9332889894, 1107125.080083491 314943.7458524059), (1107117.804507297 314835.7210091435, 1107113.174740559 314801.504797058), (1107117.804507297 314835.7210091435, 1107124.243573147 314867.2839406477), (1107113.174740559 314801.504797058, 1107116.328156494 314767.89308901), (1107125.080083491 314943.7458524059, 1107124.243573147 314867.2839406477))"
23337.0,17626.0,465065.679,-0.002,4650656.789430457,"MULTILINESTRING ((1107095.378537476 314993.4722315347, 1107119.466797677 314988.9332889894), (1107095.378537476 314993.4722315347, 1107031.616004918 315000.2769054391), (1107031.616004918 315000.2769054391, 1107010.452618226 315028.4404428365), (1107010.452618226 315028.4404428365, 1106989.06556646 315047.157873388), (1106967.900049688 315032.1868298278, 1106950.306971886 315043.3952754598), (1106967.900049688 315032.1868298278, 1106989.06556646 315047.157873388), (1106950.306971886 315043.3952754598, 1106875.190920425 315117.6089282692), (1106875.190920425 315117.6089282692, 1106823.953913975 315187.5422785603), (1106823.953913975 315187.5422785603, 1106781.320971861 315247.6666933146))"
17618.0,23379.0,767427.109,0.002,7674271.0899898475,"MULTILINESTRING ((1107118.20649419 315826.5770960429, 1107123.197976334 315784.3557465073), (1107118.20649419 315826.5770960429, 1107105.340364061 315887.4963359286), (1107105.340364061 315887.4963359286, 1107147.979956961 315904.7217806397), (1107147.979956961 315904.7217806397, 1107201.262421486 315983.7088440427), (1107123.197976334 315784.3557465073, 1107121.265238327 315749.8544103744), (1107121.265238327 315749.8544103744, 1107117.412579945 315678.1341276569), (1107546.659829107 315994.9897268551, 1107530.832956697 316021.8056227617), (1107530.832956697 316021.8056227617, 1107525.146895968 316060.9050163758), (1107393.922253035 316027.283714729, 1107425.988374733 316058.4808293464), (1107393.922253035 316027.283714729, 1107373.123987561 316016.7643897888), (1107525.146895968 316060.9050163758, 1107470.02060595 316062.7471268487), (1107373.123987561 316016.7643897888, 1107255.409054269 315983.6511603587), (1107425.988374733 316058.4808293464, 1107470.02060595 316062.7471268487), (1107201.262421486 315983.7088440427, 1107255.409054269 315983.6511603587))"
23408.0,23393.0,293995.54,0.001,2939955.395174148,"MULTILINESTRING ((1114711.766106224 314638.8170969723, 1114731.658799136 314647.3895808902), (1114731.658799136 314647.3895808902, 1114798.638763943 314684.3573734898), (1114809.241990409 314662.5181481302, 1114798.638763943 314684.3573734898), (1114809.241990409 314662.5181481302, 1114851.632247849 314689.264639231), (1114929.748834452 314681.2037251369, 1114899.526818116 314692.9276062484), (1114929.748834452 314681.2037251369, 1114933.751567534 314707.028095581), (1114851.632247849 314689.264639231, 1114868.594150422 314710.5995443402), (1114899.526818116 314692.9276062484, 1114868.594150422 314710.5995443402))"
18117.0,18098.0,80813.706,-0.001,808137.0627457298,"MULTILINESTRING ((1105107.595696318 315666.4043800919, 1105133.899756973 315626.9745118071), (1105156.126226206 315612.7934461224, 1105133.899756973 315626.9745118071))"
18098.0,18108.0,350008.553,-0.065,3500085.5292680506,"MULTILINESTRING ((1105107.595696318 315666.4043800919, 1105079.106339728 315657.3260025943), (1105079.106339728 315657.3260025943, 1105047.043229863 315661.9211110782), (1105013.569020153 315648.2681887504, 1105047.043229863 315661.9211110782), (1105013.569020153 315648.2681887504, 1104986.01566622 315617.3418597855), (1104986.01566622 315617.3418597855, 1104953.962137007 315588.1905402316), (1104953.962137007 315588.1905402316, 1104920.523237653 315567.0551897247), (1104920.523237653 315567.0551897247, 1104894.304615275 315538.8342285764), (1104875.405618424 315514.2030237186, 1104894.304615275 315538.8342285764), (1104875.405618424 315514.2030237186, 1104850.227390858 315487.6064023754), (1104850.227390858 315487.6064023754, 1104840.421419681 315471.5059216935))"
18108.0,23467.0,737453.217,0.002,7374532.166780456,"MULTILINESTRING ((1105109.009818029 314995.6703619668, 1105001.602684983 315089.365655153), (1105001.602684983 315089.365655153, 1104975.375963641 315105.4335719633), (1104975.375963641 315105.4335719633, 1104991.506840333 315120.0864192757), (1104908.430104009 315173.9186338653, 1104983.083881375 315166.2133803959), (1104908.430104009 315173.9186338653, 1104880.687781529 315180.6232446469), (1104880.687781529 315180.6232446469, 1104870.563756004 315194.9187064228), (1104870.563756004 315194.9187064228, 1104769.482123553 315210.8884050297), (1104840.421419681 315471.5059216935, 1104829.768785323 315458.333094414), (1104991.506840333 315120.0864192757, 1104983.083881375 315166.2133803959), (1104776.752116316 315254.8041723496, 1104769.482123553 315210.8884050297), (1104776.752116316 315254.8041723496, 1104825.208298981 315427.2641139497), (1104825.208298981 315427.2641139497, 1104829.768785323 315458.333094414))"
23467.0,23438.0,469805.575,0.001,4698055.752458714,"MULTILINESTRING ((1104940.473082148 314700.6223315129, 1104960.489313797 314700.9624331223), (1104940.473082148 314700.6223315129, 1104932.576471607 314719.3081904739), (1104960.489313797 314700.9624331223, 1104955.320333371 314720.9910192179), (1104955.320333371 314720.9910192179, 1104987.978427515 314735.0590793345), (1105029.401653927 314733.7965379914, 1104987.978427515 314735.0590793345), (1105029.401653927 314733.7965379914, 1105062.60657434 314745.7255527127), (1105062.60657434 314745.7255527127, 1105075.09602734 314761.9511342689), (1105075.09602734 314761.9511342689, 1105127.307260603 314844.5090433805), (1105127.307260603 314844.5090433805, 1105107.680490057 314854.1771970102), (1105107.680490057 314854.1771970102, 1105077.590832584 314954.2962088913), (1105077.590832584 314954.2962088913, 1105109.009818029 314995.6703619668))"
23482.0,18108.0,229251.577,-0.001,2292515.7650812767,"MULTILINESTRING ((1104840.421419681 315471.5059216935, 1104910.801985267 315471.5121599939), (1105040.799829236 315426.8921089648, 1105023.293412331 315429.8084821954), (1104933.061047554 315448.4152809844, 1104974.967531546 315453.9736863055), (1104933.061047554 315448.4152809844, 1104910.801985267 315471.5121599939), (1104974.967531546 315453.9736863055, 1105008.207439218 315453.8326777296), (1105008.207439218 315453.8326777296, 1105023.293412331 315429.8084821954))"
18098.0,23532.0,365105.155,0.001,3651051.55219466,"MULTILINESTRING ((1105182.022674807 315679.5155020523, 1105219.786629412 315672.5554877516), (1105182.022674807 315679.5155020523, 1105159.61068733 315679.4748142718), (1105159.61068733 315679.4748142718, 1105128.753555153 315672.4234301954), (1105250.382572819 315659.6238500377, 1105219.786629412 315672.5554877516), (1105250.382572819 315659.6238500377, 1105253.742081184 315675.6616613917), (1105128.753555153 315672.4234301954, 1105107.595696318 315666.4043800919), (1105357.357306053 315645.5486729369, 1105370.90961152 315654.2033656887), (1105270.178592979 315659.7777924642, 1105253.742081184 315675.6616613917), (1105270.178592979 315659.7777924642, 1105307.486789763 315662.2288454231), (1105370.90961152 315654.2033656887, 1105377.575239143 315668.5453675896), (1105307.486789763 315662.2288454231, 1105306.081263985 315682.513852042), (1105377.575239143 315668.5453675896, 1105369.243054272 315681.6335549361), (1105361.761307783 315676.2412428448, 1105359.373294215 315686.1188744188), (1105361.761307783 315676.2412428448, 1105369.243054272 315681.6335549361), (1105306.081263985 315682.513852042, 1105340.800303701 315685.1925191685), (1105340.800303701 315685.1925191685, 1105359.373294215 315686.1188744188))"
17063.0,17064.0,76227.853,-0.001,762278.52846556,"MULTILINESTRING ((1101514.319746234 316621.2101315113, 1101557.444147706 316558.353377322))"
17064.0,17070.0,456366.192,-0.002,4563661.91980217,"MULTILINESTRING ((1101557.444147706 316558.353377322, 1101625.305487917 316438.6674137669), (1101625.305487917 316438.6674137669, 1101654.81958438 316386.7558561478), (1101654.81958438 316386.7558561478, 1101686.321240223 316341.9915910354), (1101743.426242511 316265.0732614711, 1101777.207963162 316213.0234310869), (1101743.426242511 316265.0732614711, 1101686.321240223 316341.9915910354), (1101777.207963162 316213.0234310869, 1101798.353843117 316171.6350730494))"
17070.0,23591.0,517871.203,-0.003,5178712.028297967,"MULTILINESTRING ((1101834.177851938 316085.2542248745, 1101872.605972528 315920.6467461661), (1101834.177851938 316085.2542248745, 1101820.002590668 316122.8039539509), (1101941.240000177 315777.2227355399, 1101920.291090442 315778.4499677453), (1101941.240000177 315777.2227355399, 1101975.463150747 315817.8779756528), (1101920.291090442 315778.4499677453, 1101874.282986609 315786.8008685978), (1101798.353843117 316171.6350730494, 1101820.002590668 316122.8039539509), (1101877.958378773 315864.9080314611, 1101874.282986609 315786.8008685978), (1101877.958378773 315864.9080314611, 1101872.605972528 315920.6467461661))"
17064.0,23669.0,533758.212,0.001,5337582.124727609,"MULTILINESTRING ((1101557.444147706 316558.353377322, 1101592.174931318 316550.9341231935), (1101761.047603513 316483.5964372072, 1101798.893074015 316612.8882105529), (1101761.047603513 316483.5964372072, 1101654.364331585 316579.7386317775), (1101592.174931318 316550.9341231935, 1101594.810622352 316571.5806136319), (1101594.810622352 316571.5806136319, 1101654.364331585 316579.7386317775), (1101798.893074015 316612.8882105529, 1101821.944481343 316627.0827975814), (1101840.120819936 316612.8047795437, 1101883.401954131 316659.820153925), (1101840.120819936 316612.8047795437, 1101821.944481343 316627.0827975814), (1101883.401954131 316659.820153925, 1101897.811979335 316680.128543546))"
17064.0,23633.0,582399.267,0.001,5823992.673676248,"MULTILINESTRING ((1101557.444147706 316558.353377322, 1101546.503811282 316519.9128948252), (1101210.251903636 316365.7439371456, 1101204.515963565 316378.5861371952), (1101204.515963565 316378.5861371952, 1101298.583510658 316425.4278799596), (1101298.583510658 316425.4278799596, 1101382.965360475 316423.8464421191), (1101382.965360475 316423.8464421191, 1101353.042198732 316543.9185331737), (1101546.503811282 316519.9128948252, 1101504.79333589 316547.4032949583), (1101480.353015634 316534.9452601443, 1101504.79333589 316547.4032949583), (1101480.353015634 316534.9452601443, 1101472.454325988 316551.2497859152), (1101353.042198732 316543.9185331737, 1101472.454325988 316551.2497859152))"
23614.0,17070.0,346377.535,-0.001,3463775.3538183514,"MULTILINESTRING ((1101798.353843117 316171.6350730494, 1101841.236319686 316165.4575641004), (1101913.178796377 316110.2910918258, 1101895.154761744 316108.4533772167), (1101913.178796377 316110.2910918258, 1101971.492917512 316113.0823278846), (1101971.492917512 316113.0823278846, 1101965.552176156 316140.9656215372), (1101879.896356109 316133.3978488017, 1101895.154761744 316108.4533772167), (1101879.896356109 316133.3978488017, 1101861.117424122 316158.48573106), (1101965.552176156 316140.9656215372, 1102012.375062349 316215.4354467285), (1101861.117424122 316158.48573106, 1101841.236319686 316165.4575641004), (1102012.375062349 316215.4354467285, 1102038.312567431 316227.0794569369))"
20493.0,20503.0,639435.132,-0.002,6394351.316499927,"MULTILINESTRING ((1105523.94654455 310793.9115716261, 1105553.179910927 310825.5518431572), (1105523.94654455 310793.9115716261, 1105482.392866635 310828.948332983), (1105482.392866635 310828.948332983, 1105412.559509867 310875.1084510969), (1105412.559509867 310875.1084510969, 1105266.438379509 310984.1332713082), (1105266.438379509 310984.1332713082, 1105251.107217817 311000.9422806763), (1105251.107217817 311000.9422806763, 1105388.163728919 311186.1202363998), (1105388.163728919 311186.1202363998, 1105369.653320279 311199.5169620451))"
23747.0,23755.0,130093.711,-0.002,1300937.114484318,"MULTILINESTRING ((1110848.590100294 316735.2822156291, 1110837.662916369 316774.4156648381), (1110782.884803811 316774.3002785736, 1110792.347459401 316789.9784206314), (1110782.884803811 316774.3002785736, 1110759.752536706 316776.509137895), (1110837.662916369 316774.4156648381, 1110792.347459401 316789.9784206314))"
23755.0,23764.0,128801.806,-0.006,1288018.0597960844,"MULTILINESTRING ((1110759.752536706 316776.509137895, 1110746.551961343 316792.9249782478), (1110746.551961343 316792.9249782478, 1110692.969917012 316817.1516241181), (1110692.969917012 316817.1516241181, 1110680.619483113 316864.4996795089))"
23764.0,23794.0,699755.494,-0.008,6997554.944488924,"MULTILINESTRING ((1110680.619483113 316864.4996795089, 1110719.036098417 316893.488718504), (1110728.169659445 316875.1031157208, 1110764.099113825 316896.5340083856), (1110728.169659445 316875.1031157208, 1110719.036098417 316893.488718504), (1110764.099113825 316896.5340083856, 1110739.28081092 316933.7606924522), (1110739.28081092 316933.7606924522, 1110781.394023192 316964.927881158), (1110781.394023192 316964.927881158, 1110779.079669784 316989.0595789031), (1110779.079669784 316989.0595789031, 1110763.02960951 317001.8993771805), (1110763.02960951 317001.8993771805, 1110713.868989176 317060.9614410986), (1110713.868989176 317060.9614410986, 1110633.66979888 317243.038588764), (1110633.66979888 317243.038588764, 1110600.495446072 317246.9108949179), (1110600.495446072 317246.9108949179, 1110582.257584596 317315.3808938047), (1110582.257584596 317315.3808938047, 1110560.672033973 317332.3576073911), (1110560.672033973 317332.3576073911, 1110549.336225781 317350.6233234867), (1110549.336225781 317350.6233234867, 1110561.323122334 317364.4726761144))"
23729.0,23705.0,616395.526,0.004,6163955.257010702,"MULTILINESTRING ((1110292.797184868 316129.4921612768, 1110306.746475172 316146.9359173634), (1110306.746475172 316146.9359173634, 1110336.139407204 316180.2917162101), (1110336.139407204 316180.2917162101, 1110337.898214977 316195.8534883228), (1110337.898214977 316195.8534883228, 1110331.461214194 316268.6684922312), (1110331.461214194 316268.6684922312, 1110345.685732413 316274.0439276311), (1110345.685732413 316274.0439276311, 1110345.821738648 316295.4437483061), (1110345.821738648 316295.4437483061, 1110357.472582473 316302.133639037), (1110357.472582473 316302.133639037, 1110407.625163102 316309.7145592406), (1110428.762214601 316306.5231529202, 1110546.568374454 316444.4662398322), (1110428.762214601 316306.5231529202, 1110407.625163102 316309.7145592406), (1110546.568374454 316444.4662398322, 1110547.6272503 316465.2966409743), (1110547.6272503 316465.2966409743, 1110555.481162106 316547.0848889663), (1110607.493449426 316531.5663791561, 1110555.481162106 316547.0848889663))"
23729.0,23755.0,354761.282,-0.005,3547612.8161413013,"MULTILINESTRING ((1110607.493449426 316531.5663791561, 1110610.688617516 316571.0688168793), (1110610.688617516 316571.0688168793, 1110595.155665891 316626.9355375631), (1110595.155665891 316626.9355375631, 1110707.966176615 316679.207171367), (1110707.966176615 316679.207171367, 1110750.277815372 316746.2870018607), (1110750.277815372 316746.2870018607, 1110734.816125923 316768.9692326281), (1110734.816125923 316768.9692326281, 1110759.752536706 316776.509137895))"
23810.0,17817.0,513274.231,0.013,5132742.310433893,"MULTILINESTRING ((1125747.817508825 316181.9880308336, 1125757.938674696 316098.9305887532), (1125392.598688724 316324.4697505559, 1125606.561705691 316183.8868760707), (1125606.561705691 316183.8868760707, 1125757.938674696 316098.9305887532))"
17817.0,23833.0,82329.858,0.001,823298.5795236675,"MULTILINESTRING ((1125346.180167873 316306.9175883133, 1125338.36921941 316338.4575433655), (1125346.180167873 316306.9175883133, 1125370.707641359 316313.7443372363), (1125370.707641359 316313.7443372363, 1125392.598688724 316324.4697505559))"
23848.0,17814.0,361218.378,-0.01,3612183.781928552,"MULTILINESTRING ((1124923.740743955 316645.9026536465, 1125074.99119228 316588.3266572373), (1124923.740743955 316645.9026536465, 1124910.953820863 316546.0709322611), (1125074.99119228 316588.3266572373, 1125153.157752281 316528.0098610467))"
17814.0,17817.0,318533.902,-0.012,3185339.02380656,"MULTILINESTRING ((1125153.157752281 316528.0098610467, 1125263.698786931 316466.6689515588), (1125263.698786931 316466.6689515588, 1125329.986667196 316387.2462070695), (1125329.986667196 316387.2462070695, 1125392.598688724 316324.4697505559))"
23852.0,17814.0,144991.039,-0.002,1449910.386613837,"MULTILINESTRING ((1125153.157752281 316528.0098610467, 1125200.261395536 316540.2639502325), (1125200.261395536 316540.2639502325, 1125216.772001264 316578.513489341), (1125216.772001264 316578.513489341, 1125166.246801517 316599.3647269193))"
23896.0,23879.0,495731.14,-0.001,4957311.399369382,"MULTILINESTRING ((1109337.043678937 316443.9112159036, 1109342.041185939 316460.9979344774), (1109342.041185939 316460.9979344774, 1109345.387473137 316495.8172515164), (1109345.387473137 316495.8172515164, 1109349.936185787 316510.6791034116), (1109349.936185787 316510.6791034116, 1109355.926571123 316532.9460891039), (1109355.926571123 316532.9460891039, 1109367.348575 316598.0565872342), (1109232.122655682 316562.1334319179, 1109232.083486545 316588.4893552721), (1109232.122655682 316562.1334319179, 1109209.233732714 316555.2550705528), (1109209.233732714 316555.2550705528, 1109196.439463526 316569.0736078578), (1109196.439463526 316569.0736078578, 1109182.534480069 316572.9172779207), (1109182.534480069 316572.9172779207, 1109189.226174604 316593.2538335184), (1109232.083486545 316588.4893552721, 1109237.290238627 316655.1888098353), (1109367.348575 316598.0565872342, 1109372.690844515 316613.830923455), (1109372.690844515 316613.830923455, 1109360.549338134 316635.4135410078), (1109360.549338134 316635.4135410078, 1109301.789607765 316648.0772183089), (1109301.789607765 316648.0772183089, 1109237.290238627 316655.1888098353))"
23920.0,23937.0,613106.508,-0.005,6131065.076432277,"MULTILINESTRING ((1104364.096012618 316689.6999651818, 1104260.201541065 316588.6293698116), (1103901.557967741 316407.253056633, 1103948.606889671 316531.4864354939), (1103948.606889671 316531.4864354939, 1103968.624007971 316537.746747762), (1103968.624007971 316537.746747762, 1103985.33528171 316555.2372048034), (1104032.610713267 316546.8803020393, 1104260.201541065 316588.6293698116), (1104032.610713267 316546.8803020393, 1104020.75569916 316565.3335294953), (1103985.33528171 316555.2372048034, 1104020.75569916 316565.3335294953))"
23920.0,15951.0,225793.425,0.004,2257934.246363541,"MULTILINESTRING ((1103772.862965721 316383.5337255165, 1103742.555670398 316346.7784052806), (1103772.862965721 316383.5337255165, 1103803.261815737 316404.7311455925), (1103875.937124157 316386.9448658074, 1103803.261815737 316404.7311455925), (1103875.937124157 316386.9448658074, 1103901.557967741 316407.253056633), (1103742.555670398 316346.7784052806, 1103758.26692825 316317.0992239011))"
24034.0,17348.0,108218.497,-0.001,1082184.965190595,"MULTILINESTRING ((1104545.289971526 317268.2360693635, 1104535.035086296 317313.2502419667), (1104535.035086296 317313.2502419667, 1104520.378692718 317344.0027096553), (1104520.378692718 317344.0027096553, 1104538.904316401 317364.9773365618))"
17348.0,17360.0,634508.537,-0.054,6345085.373951999,"MULTILINESTRING ((1104934.307760758 317021.2073976349, 1104906.485229861 317047.2648720181), (1104934.307760758 317021.2073976349, 1104956.727550798 316997.8232738927), (1104596.906872803 317318.848887146, 1104538.904316401 317364.9773365618), (1104596.906872803 317318.848887146, 1104667.440987989 317254.6409010243), (1104667.440987989 317254.6409010243, 1104706.821433506 317222.4028146766), (1104736.902341509 317193.6851076666, 1104706.821433506 317222.4028146766), (1104736.902341509 317193.6851076666, 1104794.934181508 317143.3964645438), (1104794.934181508 317143.3964645438, 1104845.899554324 317099.3284299416), (1104845.899554324 317099.3284299416, 1104871.327185491 317073.1200316601), (1104871.327185491 317073.1200316601, 1104906.485229861 317047.2648720181), (1104956.727550798 316997.8232738927, 1104951.379587814 316957.3504968445), (1104951.379587814 316957.3504968445, 1104937.895750616 316925.6061901936))"
17360.0,23961.0,464887.097,-0.057,4648870.966393327,"MULTILINESTRING ((1104817.394622908 316648.0259591758, 1104843.793923754 316627.2681640527), (1104817.394622908 316648.0259591758, 1104821.782538034 316689.7927688902), (1104821.782538034 316689.7927688902, 1104768.66780077 316743.9824763892), (1104937.895750616 316925.6061901936, 1104907.12604249 316848.8653219498), (1104907.12604249 316848.8653219498, 1104866.029940024 316723.7081612112), (1104866.029940024 316723.7081612112, 1104851.83292276 316668.6377292828), (1104851.83292276 316668.6377292828, 1104843.793923754 316627.2681640527))"
17348.0,24057.0,520476.593,0.001,5204765.932320632,"MULTILINESTRING ((1104207.841340357 317664.4798742788, 1104260.258323911 317620.0563128006), (1104207.841340357 317664.4798742788, 1104147.952363404 317622.3296554558), (1104260.258323911 317620.0563128006, 1104319.974701541 317561.7444636786), (1104379.972960336 317507.1472643327, 1104319.974701541 317561.7444636786), (1104379.972960336 317507.1472643327, 1104407.751278445 317488.386347195), (1104407.751278445 317488.386347195, 1104454.97760945 317443.3981859696), (1104454.97760945 317443.3981859696, 1104501.611586602 317399.0121084841), (1104501.611586602 317399.0121084841, 1104538.904316401 317364.9773365618))"
23943.0,23949.0,755867.065,-0.001,7558670.652141139,"MULTILINESTRING ((1105908.012140653 316294.1941189041, 1105801.690265671 316347.6513732118), (1105801.690265671 316347.6513732118, 1105650.860273443 316427.7355065855), (1105650.860273443 316427.7355065855, 1105503.233981552 316464.5566274968), (1105503.233981552 316464.5566274968, 1105441.911166827 316620.1884298939), (1105296.270507397 316602.8922437341, 1105441.911166827 316620.1884298939))"
