ID1,ID2,Length,Cost,Cluster,geometry,Conn_param
20066,20068,30.6943586684838,306943.586684838,1,"LINESTRING (1102911.969241278 312510.5868846297, 1102941.439166207 312519.1698432547)",22
20075,20078,23.530652344652935,235306.52344652935,1,"LINESTRING (1101237.634832146 312526.9294862996, 1101260.906904143 312530.4083172479)",50
20076,20083,14.97193338726574,149719.3338726574,1,"LINESTRING (1101539.182056253 312528.9409921017, 1101526.075505201 312536.1781952133)",51
20078,20095,97.19219909272728,971921.9909272728,1,"LINESTRING (1101260.906904143 312530.4083172479, 1101345.880824933 312577.586239521)",50
20080,20097,52.99409579706836,529940.9579706836,1,"LINESTRING (1102350.066103218 312537.8289329353, 1102349.363694931 312590.8183735055)",64
20083,20093,30.42016002237602,304201.6002237602,1,"LINESTRING (1101526.075505201 312536.1781952133, 1101542.160890512 312561.9976939533)",51
20085,20089,36.92617119253938,369261.7119253938,1,"LINESTRING (1101842.793818167 312543.429688462, 1101805.89855214 312544.94013997)",84
20093,20106,61.010776442125504,610107.7644212551,1,"LINESTRING (1101542.160890512 312561.9976939533, 1101569.664107741 312616.4576598374)",51
20095,20113,67.13305944594225,671330.5944594225,1,"LINESTRING (1101345.880824933 312577.586239521, 1101375.151908868 312638.0018940806)",50
20097,20100,30.349937874453772,303499.3787445377,1,"LINESTRING (1102349.363694931 312590.8183735055, 1102350.151389268 312621.1580878518)",64
20100,20112,21.913708038282163,219137.08038282162,1,"LINESTRING (1102350.151389268 312621.1580878518, 1102364.443541446 312637.7696797716)",64
20105,20123,46.751754989185706,467517.5498918571,1,"LINESTRING (1102529.328640354 312623.342874449, 1102551.598915664 312664.4495823224)",64
20105,20108,36.3738187455593,363738.18745559297,1,"LINESTRING (1102529.328640354 312623.342874449, 1102495.800707464 312637.4472144302)",64
20106,20117,115.62267075952433,1156226.7075952434,1,"LINESTRING (1101569.664107741 312616.4576598374, 1101457.924829635 312646.1718941689)",51
20108,20119,69.52745989632467,695274.5989632467,1,"LINESTRING (1102495.800707464 312637.4472144302, 1102428.983371803 312656.6698920479)",64
20112,20119,67.25033625626975,672503.3625626975,1,"LINESTRING (1102364.443541446 312637.7696797716, 1102428.983371803 312656.6698920479)",64
20113,20125,81.61689083921111,816168.9083921111,1,"LINESTRING (1101375.151908868 312638.0018940806, 1101450.704300321 312668.8750703975)",50
20117,20125,23.823733008103034,238237.33008103035,1,"LINESTRING (1101457.924829635 312646.1718941689, 1101450.704300321 312668.8750703975)",51
20123,20134,40.25569943381257,402556.99433812575,1,"LINESTRING (1102551.598915664 312664.4495823224, 1102524.623108247 312694.3297956938)",64
20125,20172,144.654715883795,1446547.15883795,1,"LINESTRING (1101450.704300321 312668.8750703975, 1101384.071998439 312797.2694751563)",49
20133,20137,40.02166124939047,400216.6124939047,1,"LINESTRING (1102112.55373315 312690.4646721883, 1102147.567002928 312709.8503449552)",62
18085,20256,23.39733292506945,233973.32925069449,1,"LINESTRING (1103184.796505825 312961.6469319587, 1103179.727061598 312984.4884713822)",26
18087,18088,48.983930910628,489839.30910628,1,"LINESTRING (1103546.398498197 312830.166453358, 1103543.005043446 312781.3002078269)",24
18088,18089,35.865196125837,358651.96125837,1,"LINESTRING (1103543.005043446 312781.3002078269, 1103550.797370844 312747.8048420352)",24
20137,20144,39.83540880182585,398354.0880182585,1,"LINESTRING (1102147.567002928 312709.8503449552, 1102176.498546047 312737.233288682)",62
18090,18089,37.474297910101,374742.97910101,1,"LINESTRING (1103540.622280214 312714.3652432021, 1103550.797370844 312747.8048420352)",24
18090,18091,34.71039033713,347103.9033713,1,"LINESTRING (1103540.622280214 312714.3652432021, 1103524.292900085 312684.2473268845)",24
18091,18092,34.005372406401,340053.72406401,1,"LINESTRING (1103524.292900085 312684.2473268845, 1103501.039153657 312660.0440525457)",24
20134,20143,36.314720990365196,363147.20990365196,1,"LINESTRING (1102524.623108247 312694.3297956938, 1102516.343280447 312729.6880113193)",64
20143,20151,22.98552823467406,229855.2823467406,1,"LINESTRING (1102516.343280447 312729.6880113193, 1102519.762665642 312752.4177784346)",64
20145,20147,24.992084089751696,249920.84089751696,1,"LINESTRING (1102612.107020339 312739.8458529436, 1102635.568165646 312748.4585719124)",61
20145,20150,54.55030515935974,545503.0515935974,1,"LINESTRING (1102612.107020339 312739.8458529436, 1102559.202522212 312753.1443442472)",61
20146,20150,17.185159397864986,171851.59397864985,1,"LINESTRING (1102546.609854853 312741.4501391735, 1102559.202522212 312753.1443442472)",61
20146,20153,19.83237783320869,198323.7783320869,1,"LINESTRING (1102546.609854853 312741.4501391735, 1102539.946325145 312760.1295551803)",61
20147,20168,42.05477357263757,420547.7357263757,1,"LINESTRING (1102635.568165646 312748.4585719124, 1102652.852808346 312786.7971309224)",61
20151,20153,21.606749211956934,216067.49211956933,1,"LINESTRING (1102519.762665642 312752.4177784346, 1102539.946325145 312760.1295551803)",61
20151,20157,26.205864003743578,262058.64003743578,1,"LINESTRING (1102519.762665642 312752.4177784346, 1102505.272894828 312774.2533881112)",60
20157,20176,33.55751716923371,335575.17169233714,1,"LINESTRING (1102505.272894828 312774.2533881112, 1102496.805454878 312806.7250591376)",60
20160,20162,31.747776348726163,317477.7634872616,1,"LINESTRING (1102366.99886379 312776.5912338726, 1102398.628444381 312779.3281910708)",63
20160,20173,27.21771100987975,272177.1100987975,1,"LINESTRING (1102366.99886379 312776.5912338726, 1102357.977395765 312802.2703480959)",63
20162,20163,15.81023694480351,158102.3694480351,1,"LINESTRING (1102398.628444381 312779.3281910708, 1102410.576682996 312789.6820882236)",63
20163,20170,22.733907362571745,227339.07362571746,1,"LINESTRING (1102410.576682996 312789.6820882236, 1102432.884617347 312794.0623403795)",63
20168,20191,51.904153905458784,519041.53905458783,1,"LINESTRING (1102652.852808346 312786.7971309224, 1102660.765270681 312838.0946370259)",61
20170,20178,29.45285658242057,294528.5658242057,1,"LINESTRING (1102432.884617347 312794.0623403795, 1102454.053087894 312814.5407830831)",63
20174,20175,36.560032555475075,365600.32555475074,1,"LINESTRING (1102711.296761624 312800.5293333512, 1102747.855040275 312800.8874429726)",61
20174,20183,21.712063396755255,217120.63396755254,1,"LINESTRING (1102711.296761624 312800.5293333512, 1102701.63262217 312819.9720210656)",61
20175,20181,27.126270331198935,271262.7033119894,1,"LINESTRING (1102747.855040275 312800.8874429726, 1102769.019746437 312817.8547572913)",61
20176,20189,37.648667834715674,376486.67834715673,1,"LINESTRING (1102496.805454878 312806.7250591376, 1102473.928624379 312836.6261095554)",60
20178,20189,29.711926830127904,297119.26830127905,1,"LINESTRING (1102454.053087894 312814.5407830831, 1102473.928624379 312836.6261095554)",63
20181,20190,15.366523768820144,153665.23768820145,1,"LINESTRING (1102769.019746437 312817.8547572913, 1102764.436013521 312832.5217080751)",61
20183,20187,13.195083193629591,131950.8319362959,1,"LINESTRING (1102701.63262217 312819.9720210656, 1102690.256540738 312826.657452371)",61
20187,20195,18.973720439524737,189737.20439524736,1,"LINESTRING (1102690.256540738 312826.657452371, 1102689.909294767 312845.6279949978)",61
20190,20192,13.940897926803869,139408.97926803867,1,"LINESTRING (1102764.436013521 312832.5217080751, 1102768.72808171 312845.7854475805)",61
20191,20196,18.14478847177609,181447.8847177609,1,"LINESTRING (1102660.765270681 312838.0946370259, 1102678.390867645 312842.4041242765)",61
20195,20196,11.961082969626917,119610.82969626917,1,"LINESTRING (1102689.909294767 312845.6279949978, 1102678.390867645 312842.4041242765)",61
20204,20219,21.219461969343815,212194.61969343814,1,"LINESTRING (1103512.264299234 312876.1661652822, 1103517.681426608 312896.6825074826)",80
20207,20219,28.276024326386416,282760.24326386413,1,"LINESTRING (1103541.754281329 312881.8490582119, 1103517.681426608 312896.6825074826)",81
20207,20236,53.370723975264546,533707.2397526455,1,"LINESTRING (1103541.754281329 312881.8490582119, 1103561.368513587 312931.4848927528)",81
20236,20248,75.28855726100517,752885.5726100517,1,"LINESTRING (1103561.368513587 312931.4848927528, 1103626.659584047 312968.9741308439)",81
20248,20276,107.59840684742395,1075984.0684742394,1,"LINESTRING (1103626.659584047 312968.9741308439, 1103723.575283302 313015.7155941703)",81
20256,20267,18.953951239873977,189539.51239873975,1,"LINESTRING (1103179.727061598 312984.4884713822, 1103171.592243924 313001.6079634602)",26
20267,20275,14.815025480267606,148150.25480267606,1,"LINESTRING (1103171.592243924 313001.6079634602, 1103166.804111498 313015.6279052524)",26
20272,20281,12.165697891797834,121656.97891797834,1,"LINESTRING (1103151.160418337 313009.5753520353, 1103144.144197363 313019.5140062925)",26
20272,20275,16.773745442887826,167737.45442887826,1,"LINESTRING (1103151.160418337 313009.5753520353, 1103166.804111498 313015.6279052524)",26
20276,20283,19.974543488492795,199745.43488492796,1,"LINESTRING (1103723.575283302 313015.7155941703, 1103732.954971716 313033.3508949285)",81
20281,20285,15.306922670819114,153069.22670819116,1,"LINESTRING (1103144.144197363 313019.5140062925, 1103141.208847123 313034.5368422637)",26
20283,20292,114.92841102975733,1149284.1102975733,1,"LINESTRING (1103732.954971716 313033.3508949285, 1103635.876909974 313094.8682875121)",81
20285,20289,29.856136094040647,298561.36094040645,1,"LINESTRING (1103141.208847123 313034.5368422637, 1103127.946016824 313061.2854159626)",26
20289,20303,58.75217191858006,587521.7191858006,1,"LINESTRING (1103127.946016824 313061.2854159626, 1103127.748900899 313120.0372572143)",26
20292,20319,124.59318719535378,1245931.8719535377,1,"LINESTRING (1103635.876909974 313094.8682875121, 1103681.621699148 313210.7599462238)",81
20303,20309,32.64771031161952,326477.1031161952,1,"LINESTRING (1103127.748900899 313120.0372572143, 1103149.643892821 313144.2546542116)",26
20319,20321,19.926279376589243,199262.79376589242,1,"LINESTRING (1103681.621699148 313210.7599462238, 1103685.925984587 313230.2157869061)",81
20321,20334,215.62255092835068,2156225.509283507,1,"LINESTRING (1103685.925984587 313230.2157869061, 1103767.785493864 313429.6953728538)",81
20334,20337,17.97752639010297,179775.26390102968,1,"LINESTRING (1103767.785493864 313429.6953728538, 1103774.43550156 313446.3977335474)",81
20337,20340,222.51823216573632,2225182.3216573633,1,"LINESTRING (1103774.43550156 313446.3977335474, 1103995.699589294 313469.9894084687)",81
21505,21512,66.14100584656984,661410.0584656984,11,"LINESTRING (1105358.373451022 314315.8318436267, 1105418.700977021 314342.9468258535)",100
21505,21498,16.618987174334023,166189.87174334022,11,"LINESTRING (1105358.373451022 314315.8318436267, 1105346.309397385 314304.4016492036)",100
21506,21507,16.227591145882634,162275.91145882633,11,"LINESTRING (1105467.058807749 314330.0741297096, 1105451.449577315 314325.6371668233)",100
21506,21510,15.340938285160753,153409.38285160754,11,"LINESTRING (1105467.058807749 314330.0741297096, 1105480.866602931 314336.7591263208)",100
21507,21503,12.037233911932109,120372.33911932108,11,"LINESTRING (1105451.449577315 314325.6371668233, 1105440.192555949 314321.3740142097)",100
21509,21503,15.733622344048038,157336.2234404804,11,"LINESTRING (1105425.361111194 314326.6252158397, 1105440.192555949 314321.3740142097)",100
21509,21512,17.628168953301845,176281.68953301845,11,"LINESTRING (1105425.361111194 314326.6252158397, 1105418.700977021 314342.9468258535)",100
21510,21511,10.620077809712743,106200.77809712743,11,"LINESTRING (1105480.866602931 314336.7591263208, 1105490.06372523 314331.4488538129)",100
21511,21497,53.45252740850392,534525.2740850392,11,"LINESTRING (1105490.06372523 314331.4488538129, 1105502.241638494 314279.4020372446)",100
18123,18124,36.550452026907,365504.52026907005,11,"LINESTRING (1105199.746939591 313783.3105380593, 1105211.774443187 313748.9037438447)",93
18123,21379,29.25890155225187,292589.0155225187,11,"LINESTRING (1105199.746939591 313783.3105380593, 1105183.53071083 313807.664536598)",93
18124,18125,30.770857565657998,307708.57565658,11,"LINESTRING (1105211.774443187 313748.9037438447, 1105224.516385401 313725.7708849163)",93
18126,18122,21.629808185516058,216298.0818551606,11,"LINESTRING (1105227.94770077 313726.4291621374, 1105245.387204258 313739.2241736737)",93
18126,18125,3.493888100387,34938.88100387,11,"LINESTRING (1105227.94770077 313726.4291621374, 1105224.516385401 313725.7708849163)",93
18975,18974,35.954754646212,359547.54646212,11,"LINESTRING (1106697.867670407 312882.5323073972, 1106731.044240173 312896.2111336106)",105
18975,18976,32.783450952508005,327834.50952508004,11,"LINESTRING (1106697.867670407 312882.5323073972, 1106666.429909444 312873.2359736445)",105
17646,17647,51.168670045849,511686.70045849,11,"LINESTRING (1107101.75239698 313540.1883301313, 1107101.085352378 313489.0240081309)",110
17647,17648,65.492659156001,654926.59156001,11,"LINESTRING (1107101.085352378 313489.0240081309, 1107098.707373224 313423.5745343479)",110
17648,17649,77.20707314861299,772070.7314861299,11,"LINESTRING (1107098.707373224 313423.5745343479, 1107102.66325271 313346.5395771166)",110
17649,17650,44.131344964545,441313.44964545,11,"LINESTRING (1107102.66325271 313346.5395771166, 1107108.848687684 313302.8438564729)",110
17650,17651,115.323617324716,1153236.17324716,11,"LINESTRING (1107108.848687684 313302.8438564729, 1107125.266402121 313188.694851372)",110
17651,17652,86.16228169324,861622.8169324,11,"LINESTRING (1107125.266402121 313188.694851372, 1107134.942886759 313103.0776543166)",111
17651,21233,13.36547209498916,133654.7209498916,11,"LINESTRING (1107125.266402121 313188.694851372, 1107133.839298422 313198.9486942287)",113
17652,18967,64.192613789166,641926.13789166,11,"LINESTRING (1107134.942886759 313103.0776543166, 1107073.194630999 313085.5321541615)",87
17652,18966,98.247147250935,982471.47250935,11,"LINESTRING (1107134.942886759 313103.0776543166, 1107229.762671859 313128.8013845354)",86
18976,18977,65.159679963656,651596.79963656,11,"LINESTRING (1106666.429909444 312873.2359736445, 1106603.956463783 312854.7196975559)",105
18977,18978,97.973132006252,979731.32006252,11,"LINESTRING (1106603.956463783 312854.7196975559, 1106510.055350612 312826.7676754405)",105
18978,18979,60.798375315101005,607983.75315101,11,"LINESTRING (1106510.055350612 312826.7676754405, 1106451.749764244 312809.5368588825)",105
18981,18980,78.758717269381,787587.17269381,11,"LINESTRING (1106312.629953887 312763.5408882442, 1106387.455828132 312788.1177897865)",105
18981,18982,68.216830181935,682168.30181935,11,"LINESTRING (1106312.629953887 312763.5408882442, 1106247.820787658 312742.249859785)",105
18982,18983,58.192886179544,581928.86179544,11,"LINESTRING (1106247.820787658 312742.249859785, 1106192.817744242 312723.2478365481)",105
18985,18984,53.066661719362,530666.6171936201,11,"LINESTRING (1106082.827802901 312677.8170702932, 1106131.541830651 312698.8649693544)",105
18985,18986,39.413889823018,394138.89823018,11,"LINESTRING (1106082.827802901 312677.8170702932, 1106046.287550222 312663.043287935)",106
18985,21029,70.51383117691628,705138.3117691629,11,"LINESTRING (1106082.827802901 312677.8170702932, 1106076.657785444 312748.060442022)",108
18989,18988,49.52608520615,495260.8520615,11,"LINESTRING (1105837.861382756 312613.0103908174, 1105885.725260135 312625.7336906321)",106
18989,18990,34.465851613505,344658.51613505004,11,"LINESTRING (1105837.861382756 312613.0103908174, 1105804.82608363 312603.1858444962)",106
21035,21038,21.289521441858195,212895.21441858195,11,"LINESTRING (1105244.37557663 312765.727373442, 1105265.206804663 312770.1209667167)",107
21039,21040,15.966965549145488,159669.65549145488,11,"LINESTRING (1106049.453266012 312765.406880462, 1106065.235672957 312767.8275456298)",108
20952,20953,14.80188657404637,148018.8657404637,11,"LINESTRING (1106987.494243982 312224.0646717771, 1107000.290350328 312231.5048000381)",92
20952,20964,148.80042496528853,1488004.2496528854,11,"LINESTRING (1106987.494243982 312224.0646717771, 1106892.541773408 312338.6316600492)",92
20959,20965,37.89752382202716,378975.2382202716,11,"LINESTRING (1106591.661090918 312320.5522085915, 1106560.167516719 312341.6324622915)",91
20964,20966,27.37594181109277,273759.4181109277,11,"LINESTRING (1106892.541773408 312338.6316600492, 1106884.000132689 312364.640938468)",92
20965,20967,101.0309265736052,1010309.265736052,11,"LINESTRING (1106560.167516719 312341.6324622915, 1106588.224354006 312438.6894661902)",91
20966,20969,155.7542408458299,1557542.4084582992,11,"LINESTRING (1106884.000132689 312364.640938468, 1107008.45293204 312458.2939377532)",92
20967,20971,35.25320118264824,352532.0118264824,11,"LINESTRING (1106588.224354006 312438.6894661902, 1106612.450446873 312464.2997105866)",91
20969,20975,90.11164750693298,901116.4750693298,11,"LINESTRING (1107008.45293204 312458.2939377532, 1107078.115603273 312515.4535498337)",92
20971,20987,133.72445146120833,1337244.5146120833,11,"LINESTRING (1106612.450446873 312464.2997105866, 1106564.92946078 312589.2956497181)",91
20974,20979,23.65638126680271,236563.81266802712,11,"LINESTRING (1107103.942073177 312518.2423929003, 1107086.37017462 312534.080724749)",92
20974,20980,21.865507311434065,218655.07311434066,11,"LINESTRING (1107103.942073177 312518.2423929003, 1107115.410644094 312536.8588450626)",92
20975,20979,20.37423847552436,203742.3847552436,11,"LINESTRING (1107078.115603273 312515.4535498337, 1107086.37017462 312534.080724749)",92
20976,20980,88.55998450387685,885599.8450387685,11,"LINESTRING (1107203.674656441 312529.6245531346, 1107115.410644094 312536.8588450626)",92
20976,20992,180.24546748373393,1802454.6748373394,11,"LINESTRING (1107203.674656441 312529.6245531346, 1107368.072921297 312603.5274560606)",92
20977,20982,16.16452392941779,161645.2392941779,11,"LINESTRING (1106415.329160843 312535.0954910932, 1106399.505572113 312538.3978953044)",112
20977,20978,18.620159437219304,186201.59437219304,11,"LINESTRING (1106415.329160843 312535.0954910932, 1106432.61457092 312528.1727072666)",112
20978,20981,38.07212774996748,380721.27749967476,11,"LINESTRING (1106432.61457092 312528.1727072666, 1106469.353343979 312538.1601726886)",112
20981,20987,108.39571538466905,1083957.1538466904,11,"LINESTRING (1106469.353343979 312538.1601726886, 1106564.92946078 312589.2956497181)",112
20982,20984,106.20050898232323,1062005.0898232323,11,"LINESTRING (1106399.505572113 312538.3978953044, 1106298.46595997 312571.101792415)",112
20987,20994,111.55086488589063,1115508.6488589062,11,"LINESTRING (1106564.92946078 312589.2956497181, 1106671.769014645 312621.3722016929)",90
20992,20993,21.721843090198753,217218.43090198754,11,"LINESTRING (1107368.072921297 312603.5274560606, 1107383.829853024 312618.4792977455)",92
20993,20999,36.38681290227247,363868.1290227247,11,"LINESTRING (1107383.829853024 312618.4792977455, 1107375.487315559 312653.8968389056)",85
20994,20997,17.793632213764862,177936.32213764862,11,"LINESTRING (1106671.769014645 312621.3722016929, 1106667.412466672 312638.6242693114)",90
20997,21010,99.89696649249106,998969.6649249106,11,"LINESTRING (1106667.412466672 312638.6242693114, 1106744.603689772 312702.0349859978)",90
20999,21005,24.64335033111669,246433.5033111669,11,"LINESTRING (1107375.487315559 312653.8968389056, 1107398.734056767 312662.0750868078)",85
21002,21004,66.54224099307369,665422.4099307369,11,"LINESTRING (1107487.86799076 312649.6056617025, 1107421.944694081 312658.6604279251)",85
21002,21012,59.03135916442822,590313.5916442822,11,"LINESTRING (1107487.86799076 312649.6056617025, 1107473.045909622 312706.7459038751)",85
21004,21005,23.460468448168612,234604.68448168613,11,"LINESTRING (1107421.944694081 312658.6604279251, 1107398.734056767 312662.0750868078)",85
21010,21026,51.74512369521369,517451.2369521369,11,"LINESTRING (1106744.603689772 312702.0349859978, 1106730.695593848 312751.8759600452)",90
21012,21016,21.801388344623366,218013.88344623367,11,"LINESTRING (1107473.045909622 312706.7459038751, 1107491.153252503 312718.8877598921)",85
18966,21152,11.886360843753723,118863.60843753723,11,"LINESTRING (1107229.762671859 313128.8013845354, 1107237.472948352 313119.7549924082)",86
18967,18968,57.833876926368,578338.76926368,11,"LINESTRING (1107073.194630999 313085.5321541615, 1107016.958188053 313072.0332725375)",88
18967,21142,25.151335767891197,251513.35767891197,11,"LINESTRING (1107073.194630999 313085.5321541615, 1107066.035795463 313109.6431633625)",98
21016,21036,51.60018040813793,516001.8040813793,11,"LINESTRING (1107491.153252503 312718.8877598921, 1107491.246809253 312770.4878554859)",85
18969,18968,48.725348202915,487253.48202915,11,"LINESTRING (1106970.306653133 313058.1234089561, 1107016.958188053 313072.0332725375)",88
18969,18970,33.178751988097,331787.51988097,11,"LINESTRING (1106970.306653133 313058.1234089561, 1106940.049496068 313044.5232522465)",88
21018,18998,83.69773902083544,836977.3902083545,11,"LINESTRING (1105261.979187388 312716.2387875833, 1105252.713186991 312633.0555395471)",107
21018,21025,22.180814644711532,221808.14644711532,11,"LINESTRING (1105261.979187388 312716.2387875833, 1105266.090367134 312738.0352721483)",107
18972,18973,123.438411477433,1234384.1147743298,11,"LINESTRING (1106862.691212247 313001.1612799975, 1106767.756329898 312922.2663527739)",88
18972,21084,17.043494217445577,170434.94217445576,11,"LINESTRING (1106862.691212247 313001.1612799975, 1106879.434145412 312997.9746071013)",88
18973,18974,45.116690969519,451166.90969518997,11,"LINESTRING (1106767.756329898 312922.2663527739, 1106731.044240173 312896.2111336106)",88
18974,21075,18.971438057540517,189714.38057540517,11,"LINESTRING (1106731.044240173 312896.2111336106, 1106749.530937157 312891.9499721987)",89
18970,18971,50.540143364496,505401.43364496,11,"LINESTRING (1106940.049496068 313044.5232522465, 1106894.549630331 313022.5216998196)",88
18971,21089,17.05125053978402,170512.50539784023,11,"LINESTRING (1106894.549630331 313022.5216998196, 1106908.803362785 313013.1634811804)",88
21025,21038,32.09785785024197,320978.5785024197,11,"LINESTRING (1105266.090367134 312738.0352721483, 1105265.206804663 312770.1209667167)",107
21026,21030,67.1300309421933,671300.309421933,11,"LINESTRING (1106730.695593848 312751.8759600452, 1106663.56988746 312752.6379287359)",90
18979,18980,67.76788872146699,677678.8872146698,11,"LINESTRING (1106451.749764244 312809.5368588825, 1106387.455828132 312788.1177897865)",105
21029,21040,22.829871631338047,228298.7163133805,11,"LINESTRING (1106076.657785444 312748.060442022, 1106065.235672957 312767.8275456298)",108
21030,21043,23.916796722439877,239167.96722439877,11,"LINESTRING (1106663.56988746 312752.6379287359, 1106666.214506952 312776.4080602712)",90
18983,18984,65.948933266144,659489.33266144,11,"LINESTRING (1106192.817744242 312723.2478365481, 1106131.541830651 312698.8649693544)",105
21031,21045,32.32138858907676,323213.8858907676,11,"LINESTRING (1107451.918942872 312758.2459507773, 1107439.504587875 312788.0881348516)",86
21031,21041,40.06326629458576,400632.66294585756,11,"LINESTRING (1107451.918942872 312758.2459507773, 1107480.438707484 312786.382907483)",86
18986,18987,42.833988096744996,428339.88096745,11,"LINESTRING (1106046.287550222 312663.043287935, 1106005.395197361 312650.3804425514)",106
18987,18988,122.19296112801901,1221929.61128019,11,"LINESTRING (1106005.395197361 312650.3804425514, 1105885.725260135 312625.7336906321)",106
21036,21041,19.22154369011346,192215.4369011346,11,"LINESTRING (1107491.246809253 312770.4878554859, 1107480.438707484 312786.382907483)",85
18990,18991,30.535471455418,305354.71455418004,11,"LINESTRING (1105804.82608363 312603.1858444962, 1105774.443129447 312600.5121407256)",106
18991,18992,31.455658771543998,314556.58771543996,11,"LINESTRING (1105774.443129447 312600.5121407256, 1105743.00438161 312599.4808293228)",106
18992,18993,39.229152829489,392291.52829489,11,"LINESTRING (1105743.00438161 312599.4808293228, 1105703.775658449 312599.2972241852)",106
18993,18994,47.33794645502,473379.46455020003,11,"LINESTRING (1105703.775658449 312599.2972241852, 1105656.454687824 312600.5648651722)",106
18994,18995,54.667652466468,546676.52466468,11,"LINESTRING (1105656.454687824 312600.5648651722, 1105601.797791962 312601.6492825181)",106
18995,18996,99.341167195978,993411.67195978,11,"LINESTRING (1105601.797791962 312601.6492825181, 1105502.511085957 312604.8888512104)",107
18996,18997,181.613409420653,1816134.09420653,11,"LINESTRING (1105502.511085957 312604.8888512104, 1105322.136481545 312626.0650776129)",107
18998,18997,69.77435334481801,697743.5334481801,11,"LINESTRING (1105252.713186991 312633.0555395471, 1105322.136481545 312626.0650776129)",107
21043,21053,37.62078018514813,376207.80185148126,11,"LINESTRING (1106666.214506952 312776.4080602712, 1106649.019765562 312809.8694405516)",90
21045,21055,44.27404113608923,442740.4113608923,11,"LINESTRING (1107439.504587875 312788.0881348516, 1107405.119047388 312815.9776548182)",86
21053,21056,15.591572182174556,155915.72182174557,11,"LINESTRING (1106649.019765562 312809.8694405516, 1106653.203152316 312824.8893073412)",90
21055,21062,30.71559165020058,307155.91650200577,11,"LINESTRING (1107405.119047388 312815.9776548182, 1107389.392178284 312842.3616112806)",86
21056,21059,10.26283044576677,102628.3044576677,11,"LINESTRING (1106653.203152316 312824.8893073412, 1106662.374140574 312829.4956793556)",89
21059,21061,20.26159166505852,202615.91665058522,11,"LINESTRING (1106662.374140574 312829.4956793556, 1106677.826864999 312842.6008464533)",89
21061,21065,11.207311244821017,112073.11244821017,11,"LINESTRING (1106677.826864999 312842.6008464533, 1106685.993890458 312850.27570935)",89
21062,21076,68.31735227249996,683173.5227249996,11,"LINESTRING (1107389.392178284 312842.3616112806, 1107410.193980889 312907.4349977755)",86
21065,21067,29.176698211536955,291766.9821153695,11,"LINESTRING (1106685.993890458 312850.27570935, 1106715.170188793 312850.4284641325)",89
21067,21073,29.161070464823528,291610.7046482353,11,"LINESTRING (1106715.170188793 312850.4284641325, 1106732.162908689 312874.1268923756)",89
21073,21075,24.885951604669863,248859.51604669864,11,"LINESTRING (1106732.162908689 312874.1268923756, 1106749.530937157 312891.9499721987)",89
21076,21079,53.12516096288891,531251.6096288891,11,"LINESTRING (1107410.193980889 312907.4349977755, 1107376.735724089 312948.7003316436)",86
21079,21096,94.7152779614583,947152.779614583,11,"LINESTRING (1107376.735724089 312948.7003316436, 1107348.916449292 313039.2380134623)",86
21083,21089,20.745755911068755,207457.55911068755,11,"LINESTRING (1106910.98812914 312992.533086509, 1106908.803362785 313013.1634811804)",88
21083,21085,11.783770358098357,117837.70358098357,11,"LINESTRING (1106910.98812914 312992.533086509, 1106899.223434044 312993.2033052412)",88
21084,21085,20.356356893305787,203563.56893305786,11,"LINESTRING (1106879.434145412 312997.9746071013, 1106899.223434044 312993.2033052412)",88
21096,21112,52.56588752383224,525658.8752383224,11,"LINESTRING (1107348.916449292 313039.2380134623, 1107319.5452673 313082.8328090183)",86
21098,21099,34.42623610779968,344262.3610779968,11,"LINESTRING (1106876.083077471 313038.7605493718, 1106907.920360052 313051.8583801243)",101
21098,21104,20.59721016364699,205972.10163646992,11,"LINESTRING (1106876.083077471 313038.7605493718, 1106861.586994745 313053.3930013924)",101
21099,21108,37.76253054726158,377625.3054726158,11,"LINESTRING (1106907.920360052 313051.8583801243, 1106940.368540048 313071.1748065082)",101
21104,21111,50.78126677559482,507812.6677559482,11,"LINESTRING (1106861.586994745 313053.3930013924, 1106817.193902346 313078.0504627899)",101
21108,21110,7.914905662346667,79149.05662346668,11,"LINESTRING (1106940.368540048 313071.1748065082, 1106948.154719685 313072.5964739458)",101
21110,21113,9.88791223854655,98879.1223854655,11,"LINESTRING (1106948.154719685 313072.5964739458, 1106956.505574024 313077.8911920917)",101
21111,21128,34.26858021904102,342685.8021904102,11,"LINESTRING (1106817.193902346 313078.0504627899, 1106788.404473832 313096.6382113382)",101
21112,21116,19.2104790421541,192104.790421541,11,"LINESTRING (1107319.5452673 313082.8328090183, 1107300.978072174 313087.7624915828)",86
21113,21120,11.740899847448288,117408.99847448288,11,"LINESTRING (1106956.505574024 313077.8911920917, 1106967.230621769 313082.6684381717)",101
21116,21139,31.420647989546513,314206.47989546513,11,"LINESTRING (1107300.978072174 313087.7624915828, 1107277.588845548 313108.743463865)",86
21117,21120,13.5419065114226,135419.065114226,11,"LINESTRING (1106980.723396947 313081.5159409039, 1106967.230621769 313082.6684381717)",101
21117,21123,4.937550453802796,49375.50453802796,11,"LINESTRING (1106980.723396947 313081.5159409039, 1106982.681111351 313086.048794177)",101
21119,21129,16.537323195245897,165373.23195245897,11,"LINESTRING (1106989.564744486 313082.3654193371, 1106999.267790189 313095.756982448)",101
