X,Y,ID,Population,Elevation,Weight,geometry,Land_cover,Cluster,MV_Power,Substation,Type
1118918.1212461155,324264.74535690405,12127.0,,976,6.002206620323772,POINT (1118918.121246116 324264.7453569041),,,,,Standard
1119118.1212461155,324264.74535690405,12128.0,,972,6.002774232050284,POINT (1119118.121246116 324264.7453569041),,,,,Standard
1119318.1212461155,324264.74535690405,12129.0,,967,6.003250052128915,POINT (1119318.121246116 324264.7453569041),,,,,Standard
1119518.1212461155,324264.74535690405,12130.0,,964,6.004043752093482,POINT (1119518.121246116 324264.7453569041),,,,,Standard
1119718.1212461155,324264.74535690405,12131.0,,962,6.0034902663071525,POINT (1119718.121246116 324264.7453569041),,,,,Standard
1119918.1212461155,324264.74535690405,12132.0,,960,6.007712765717981,POINT (1119918.121246116 324264.7453569041),,,,,Standard
1120118.1212461155,324264.74535690405,12133.0,,954,6.0055822111818005,POINT (1120118.121246116 324264.7453569041),,,,,Standard
1120318.1212461155,324264.74535690405,12134.0,,946,6.003715441614473,POINT (1120318.121246116 324264.7453569041),,,,,Standard
1120518.1212461155,324264.74535690405,12135.0,,942,6.003337195322494,POINT (1120518.121246116 324264.7453569041),,,,,Standard
1120718.1212461155,324264.74535690405,12136.0,,940,6.004135616574537,POINT (1120718.121246116 324264.7453569041),,,,,Standard
1120918.1212461155,324264.74535690405,12137.0,,937,6.00397954878538,POINT (1120918.121246116 324264.7453569041),,,,,Standard
1121118.1212461155,324264.74535690405,12138.0,,935,6.004557573336849,POINT (1121118.121246116 324264.7453569041),,,,,Standard
1121318.1212461155,324264.74535690405,12139.0,,939,6.0037460464596775,POINT (1121318.121246116 324264.7453569041),,,,,Standard
1121518.1212461155,324264.74535690405,12140.0,,943,6.004189956991072,POINT (1121518.121246116 324264.7453569041),,,,,Standard
1121718.1212461155,324264.74535690405,12141.0,,942,6.0039817168539535,POINT (1121718.121246116 324264.7453569041),,,,,Standard
1121918.1212461155,324264.74535690405,12142.0,,937,6.002799204972818,POINT (1121918.121246116 324264.7453569041),,,,,Standard
1122118.1212461155,324264.74535690405,12143.0,,933,6.003098352243438,POINT (1122118.121246116 324264.7453569041),,,,,Standard
1122318.1212461155,324264.74535690405,12144.0,,928,6.003088768900907,POINT (1122318.121246116 324264.7453569041),,,,,Standard
1122518.1212461155,324264.74535690405,12145.0,,923,6.004020618446175,POINT (1122518.121246116 324264.7453569041),,,,,Standard
1122718.1212461155,324264.74535690405,12146.0,,922,6.003501638313725,POINT (1122718.121246116 324264.7453569041),,,,,Standard
1122918.1212461155,324264.74535690405,12147.0,,923,6.003159426542754,POINT (1122918.121246116 324264.7453569041),,,,,Standard
1123118.1212461155,324264.74535690405,12148.0,,920,6.002193661895567,POINT (1123118.121246116 324264.7453569041),,,,,Standard
1123318.1212461155,324264.74535690405,12149.0,,918,6.002062046583407,POINT (1123318.121246116 324264.7453569041),,,,,Standard
1123518.1212461155,324264.74535690405,12150.0,,917,6.002006105122179,POINT (1123518.121246116 324264.7453569041),,,,,Standard
1123718.1212461155,324264.74535690405,12151.0,,919,6.002089267054792,POINT (1123718.121246116 324264.7453569041),,,,,Standard
1123918.1212461155,324264.74535690405,12152.0,,920,6.002807034579727,POINT (1123918.121246116 324264.7453569041),,,,,Standard
1124118.1212461155,324264.74535690405,12153.0,,916,6.005092696827713,POINT (1124118.121246116 324264.7453569041),,,,,Standard
1124318.1212461155,324264.74535690405,12154.0,,910,6.004519592505113,POINT (1124318.121246116 324264.7453569041),,,,,Standard
1124518.1212461155,324264.74535690405,12155.0,,901,6.005502885929077,POINT (1124518.121246116 324264.7453569041),,,,,Standard
1098118.1212461155,324464.74535690405,12156.0,,1041,6.0054932611801055,POINT (1098118.121246116 324464.7453569041),,,,,Standard
1098318.1212461155,324464.74535690405,12157.0,,1049,6.004899428085897,POINT (1098318.121246116 324464.7453569041),,,,,Standard
1098518.1212461155,324464.74535690405,12158.0,,1052,6.006428922425928,POINT (1098518.121246116 324464.7453569041),,,,,Standard
1098718.1212461155,324464.74535690405,12159.0,,1052,6.004841363274196,POINT (1098718.121246116 324464.7453569041),,,,,Standard
1098918.1212461155,324464.74535690405,12160.0,,1051,5.607759291811738,POINT (1098918.121246116 324464.7453569041),,,,,Standard
1099118.1212461155,324464.74535690405,12161.0,,1048,5.010336083036677,POINT (1099118.121246116 324464.7453569041),,,,,Standard
1099318.1212461155,324464.74535690405,12162.0,,1050,4.598160033429148,POINT (1099318.121246116 324464.7453569041),,,,,Standard
1099518.1212461155,324464.74535690405,12163.0,,1050,4.435705526057446,POINT (1099518.121246116 324464.7453569041),,,,,Standard
1099718.1212461155,324464.74535690405,12164.0,,1048,4.560992057703004,POINT (1099718.121246116 324464.7453569041),,,,,Standard
1099918.1212461155,324464.74535690405,12165.0,,1046,4.942360560311406,POINT (1099918.121246116 324464.7453569041),,,,,Standard
1106518.1212461155,324464.74535690405,12166.0,,927,4.682117274812397,POINT (1106518.121246116 324464.7453569041),,,,,Standard
1106718.1212461155,324464.74535690405,12167.0,,1023,5.524402870478532,POINT (1106718.121246116 324464.7453569041),,,,,Standard
1106918.1212461155,324464.74535690405,12168.0,,1018,6.003013863258781,POINT (1106918.121246116 324464.7453569041),,,,,Standard
1107118.1212461155,324464.74535690405,12169.0,,1017,6.003099362671193,POINT (1107118.121246116 324464.7453569041),,,,,Standard
1107318.1212461155,324464.74535690405,12170.0,,1020,6.003980592506435,POINT (1107318.121246116 324464.7453569041),,,,,Standard
1107518.1212461155,324464.74535690405,12171.0,,1024,5.36010603929754,POINT (1107518.121246116 324464.7453569041),,,,,Standard
1107718.1212461155,324464.74535690405,12172.0,,1028,4.364451144408538,POINT (1107718.121246116 324464.7453569041),,,,,Standard
1107918.1212461155,324464.74535690405,12173.0,,1032,3.367258330284745,POINT (1107918.121246116 324464.7453569041),,,,,Standard
1108118.1212461155,324464.74535690405,12174.0,,1035,2.3735404673616567,POINT (1108118.121246116 324464.7453569041),,,,,Standard
1108318.1212461155,324464.74535690405,12175.0,,1035,1.5,POINT (1108318.121246116 324464.7453569041),,,,,Standard
1108518.1212461155,324464.74535690405,12176.0,,1032,1.6228454124103124,POINT (1108518.121246116 324464.7453569041),,,,,Standard
1108718.1212461155,324464.74535690405,12177.0,,1026,2.618428328419201,POINT (1108718.121246116 324464.7453569041),,,,,Standard
1108918.1212461155,324464.74535690405,12178.0,,1022,3.6148997361595203,POINT (1108918.121246116 324464.7453569041),,,,,Standard
1109118.1212461155,324464.74535690405,12179.0,,1022,4.6094395197867115,POINT (1109118.121246116 324464.7453569041),,,,,Standard
1109318.1212461155,324464.74535690405,12180.0,,1027,5.606350959491056,POINT (1109318.121246116 324464.7453569041),,,,,Standard
1109518.1212461155,324464.74535690405,12181.0,,1030,6.004512912858082,POINT (1109518.121246116 324464.7453569041),,,,,Standard
1109718.1212461155,324464.74535690405,12182.0,,1033,6.004679683876437,POINT (1109718.121246116 324464.7453569041),,,,,Standard
1109918.1212461155,324464.74535690405,12183.0,,1032,6.004803811234325,POINT (1109918.121246116 324464.7453569041),,,,,Standard
1110118.1212461155,324464.74535690405,12184.0,,1029,6.0039299232532155,POINT (1110118.121246116 324464.7453569041),,,,,Standard
1110318.1212461155,324464.74535690405,12185.0,,1027,6.003206376643715,POINT (1110318.121246116 324464.7453569041),,,,,Standard
1110518.1212461155,324464.74535690405,12186.0,,1026,6.0038036604749365,POINT (1110518.121246116 324464.7453569041),,,,,Standard
1110718.1212461155,324464.74535690405,12187.0,,1026,5.647587319662701,POINT (1110718.121246116 324464.7453569041),,,,,Standard
1110918.1212461155,324464.74535690405,12188.0,,1026,4.738040075038296,POINT (1110918.121246116 324464.7453569041),,,,,Standard
1111118.1212461155,324464.74535690405,12189.0,,1028,3.8894502298119966,POINT (1111118.121246116 324464.7453569041),,,,,Standard
1111318.1212461155,324464.74535690405,12190.0,,1027,3.174973359503051,POINT (1111318.121246116 324464.7453569041),,,,,Standard
1111518.1212461155,324464.74535690405,12191.0,,1025,2.7443070996498284,POINT (1111518.121246116 324464.7453569041),,,,,Standard
1111718.1212461155,324464.74535690405,12192.0,,1022,2.614756240979987,POINT (1111718.121246116 324464.7453569041),,,,,Standard
1111918.1212461155,324464.74535690405,12193.0,,1019,2.7571283066053573,POINT (1111918.121246116 324464.7453569041),,,,,Standard
1112118.1212461155,324464.74535690405,12194.0,,1016,2.3624825099890034,POINT (1112118.121246116 324464.7453569041),,,,,Standard
1112318.1212461155,324464.74535690405,12195.0,,1013,2.167465741199975,POINT (1112318.121246116 324464.7453569041),,,,,Standard
1112518.1212461155,324464.74535690405,12196.0,,1015,2.6455866443418743,POINT (1112518.121246116 324464.7453569041),,,,,Standard
1112718.1212461155,324464.74535690405,12197.0,,1016,2.1861339125223402,POINT (1112718.121246116 324464.7453569041),,,,,Standard
1112918.1212461155,324464.74535690405,12198.0,,1016,1.5875664061429735,POINT (1112918.121246116 324464.7453569041),,,,,Standard
1113118.1212461155,324464.74535690405,12199.0,,1017,1.5,POINT (1113118.121246116 324464.7453569041),,,,,Standard
1113318.1212461155,324464.74535690405,12200.0,,1019,1.6913984784724052,POINT (1113318.121246116 324464.7453569041),,,,,Standard
1113518.1212461155,324464.74535690405,12201.0,,1021,1.8092000235604988,POINT (1113518.121246116 324464.7453569041),,,,,Standard
1113718.1212461155,324464.74535690405,12202.0,,1020,1.7484899699424776,POINT (1113718.121246116 324464.7453569041),,,,,Standard
1113918.1212461155,324464.74535690405,12203.0,,1017,1.5,POINT (1113918.121246116 324464.7453569041),,,,,Standard
1114118.1212461155,324464.74535690405,12204.0,,1012,2.155422947858644,POINT (1114118.121246116 324464.7453569041),,,,,Standard
1114318.1212461155,324464.74535690405,12205.0,,1010,3.0731173716929354,POINT (1114318.121246116 324464.7453569041),,,,,Standard
1114518.1212461155,324464.74535690405,12206.0,,1008,2.7528465199544656,POINT (1114518.121246116 324464.7453569041),,,,,Standard
1114718.1212461155,324464.74535690405,12207.0,,1005,1.7549706900902409,POINT (1114718.121246116 324464.7453569041),,,,,Standard
1114918.1212461155,324464.74535690405,12208.0,,1002,1.5,POINT (1114918.121246116 324464.7453569041),,,,,Standard
1115118.1212461155,324464.74535690405,12209.0,,998,1.5103388612399382,POINT (1115118.121246116 324464.7453569041),,,,,Standard
1115318.1212461155,324464.74535690405,12210.0,,994,2.3275895409972303,POINT (1115318.121246116 324464.7453569041),,,,,Standard
1115518.1212461155,324464.74535690405,12211.0,,992,3.2948792453897338,POINT (1115518.121246116 324464.7453569041),,,,,Standard
1115718.1212461155,324464.74535690405,12212.0,,992,4.282619027754613,POINT (1115718.121246116 324464.7453569041),,,,,Standard
1115918.1212461155,324464.74535690405,12213.0,,995,4.34622400385371,POINT (1115918.121246116 324464.7453569041),,,,,Standard
1116118.1212461155,324464.74535690405,12214.0,,998,4.654287402879167,POINT (1116118.121246116 324464.7453569041),,,,,Standard
1116318.1212461155,324464.74535690405,12215.0,,997,5.1842514404772935,POINT (1116318.121246116 324464.7453569041),,,,,Standard
1116518.1212461155,324464.74535690405,12216.0,,995,5.862968497833557,POINT (1116518.121246116 324464.7453569041),,,,,Standard
1116718.1212461155,324464.74535690405,12217.0,,998,6.001326638976227,POINT (1116718.121246116 324464.7453569041),,,,,Standard
1116918.1212461155,324464.74535690405,12218.0,,1003,6.0029485544447825,POINT (1116918.121246116 324464.7453569041),,,,,Standard
1117118.1212461155,324464.74535690405,12219.0,,1011,6.004363163159928,POINT (1117118.121246116 324464.7453569041),,,,,Standard
1117318.1212461155,324464.74535690405,12220.0,,1016,6.006352524457352,POINT (1117318.121246116 324464.7453569041),,,,,Standard
1117518.1212461155,324464.74535690405,12221.0,,1015,6.010866045316003,POINT (1117518.121246116 324464.7453569041),,,,,Standard
1117718.1212461155,324464.74535690405,12222.0,,1006,6.006775676932738,POINT (1117718.121246116 324464.7453569041),,,,,Standard
1117918.1212461155,324464.74535690405,12223.0,,996,6.004593282189688,POINT (1117918.121246116 324464.7453569041),,,,,Standard
1118118.1212461155,324464.74535690405,12224.0,,988,6.0030615250349495,POINT (1118118.121246116 324464.7453569041),,,,,Standard
1118318.1212461155,324464.74535690405,12225.0,,980,6.0059227231464245,POINT (1118318.121246116 324464.7453569041),,,,,Standard
1118518.1212461155,324464.74535690405,12226.0,,977,6.003354510509984,POINT (1118518.121246116 324464.7453569041),,,,,Standard
1118718.1212461155,324464.74535690405,12227.0,,980,6.001931725578529,POINT (1118718.121246116 324464.7453569041),,,,,Standard
1118918.1212461155,324464.74535690405,12228.0,,978,6.002492673049384,POINT (1118918.121246116 324464.7453569041),,,,,Standard
1119118.1212461155,324464.74535690405,12229.0,,973,6.002429043904471,POINT (1119118.121246116 324464.7453569041),,,,,Standard
1119318.1212461155,324464.74535690405,12230.0,,967,6.002826272103517,POINT (1119318.121246116 324464.7453569041),,,,,Standard
1119518.1212461155,324464.74535690405,12231.0,,963,6.004492041063032,POINT (1119518.121246116 324464.7453569041),,,,,Standard
1119718.1212461155,324464.74535690405,12232.0,,960,6.004501613171103,POINT (1119718.121246116 324464.7453569041),,,,,Standard
1119918.1212461155,324464.74535690405,12233.0,,956,6.0052845215642225,POINT (1119918.121246116 324464.7453569041),,,,,Standard
1120118.1212461155,324464.74535690405,12234.0,,950,6.004489512655613,POINT (1120118.121246116 324464.7453569041),,,,,Standard
1120318.1212461155,324464.74535690405,12235.0,,942,6.0043993755095375,POINT (1120318.121246116 324464.7453569041),,,,,Standard
1120518.1212461155,324464.74535690405,12236.0,,936,6.005148668639518,POINT (1120518.121246116 324464.7453569041),,,,,Standard
1120718.1212461155,324464.74535690405,12237.0,,934,6.005441975569701,POINT (1120718.121246116 324464.7453569041),,,,,Standard
1120918.1212461155,324464.74535690405,12238.0,,930,6.006235875344437,POINT (1120918.121246116 324464.7453569041),,,,,Standard
1121118.1212461155,324464.74535690405,12239.0,,930,6.004733490232828,POINT (1121118.121246116 324464.7453569041),,,,,Standard
1121318.1212461155,324464.74535690405,12240.0,,936,6.002592387679218,POINT (1121318.121246116 324464.7453569041),,,,,Standard
1121518.1212461155,324464.74535690405,12241.0,,938,6.004714995983419,POINT (1121518.121246116 324464.7453569041),,,,,Standard
1121718.1212461155,324464.74535690405,12242.0,,942,6.004225830143392,POINT (1121718.121246116 324464.7453569041),,,,,Standard
1121918.1212461155,324464.74535690405,12243.0,,940,6.004021405028096,POINT (1121918.121246116 324464.7453569041),,,,,Standard
1122118.1212461155,324464.74535690405,12244.0,,937,6.005072877047478,POINT (1122118.121246116 324464.7453569041),,,,,Standard
1122318.1212461155,324464.74535690405,12245.0,,931,6.004010332012823,POINT (1122318.121246116 324464.7453569041),,,,,Standard
1122518.1212461155,324464.74535690405,12246.0,,927,6.0058520339809975,POINT (1122518.121246116 324464.7453569041),,,,,Standard
1122718.1212461155,324464.74535690405,12247.0,,923,6.006772354039457,POINT (1122718.121246116 324464.7453569041),,,,,Standard
1122918.1212461155,324464.74535690405,12248.0,,918,6.004847295239315,POINT (1122918.121246116 324464.7453569041),,,,,Standard
1123118.1212461155,324464.74535690405,12249.0,,913,6.004959204267262,POINT (1123118.121246116 324464.7453569041),,,,,Standard
1123318.1212461155,324464.74535690405,12250.0,,912,6.004857648109852,POINT (1123318.121246116 324464.7453569041),,,,,Standard
1123518.1212461155,324464.74535690405,12251.0,,912,6.0049481325865965,POINT (1123518.121246116 324464.7453569041),,,,,Standard
1123718.1212461155,324464.74535690405,12252.0,,914,6.003467419553722,POINT (1123718.121246116 324464.7453569041),,,,,Standard
1123918.1212461155,324464.74535690405,12253.0,,915,6.003013086272047,POINT (1123918.121246116 324464.7453569041),,,,,Standard
1124118.1212461155,324464.74535690405,12254.0,,911,6.004280713795973,POINT (1124118.121246116 324464.7453569041),,,,,Standard
1124318.1212461155,324464.74535690405,12255.0,,905,6.005920429065329,POINT (1124318.121246116 324464.7453569041),,,,,Standard
1124518.1212461155,324464.74535690405,12256.0,,825,6.006610004729077,POINT (1124518.121246116 324464.7453569041),,,,,Standard
1097918.1212461155,324664.74535690405,12257.0,,1035,6.006639677080819,POINT (1097918.121246116 324664.7453569041),,,,,Standard
1098118.1212461155,324664.74535690405,12258.0,,1039,6.0042595400531065,POINT (1098118.121246116 324664.7453569041),,,,,Standard
1098318.1212461155,324664.74535690405,12259.0,,1047,6.006089109404588,POINT (1098318.121246116 324664.7453569041),,,,,Standard
1098518.1212461155,324664.74535690405,12260.0,,1050,6.006060754790907,POINT (1098518.121246116 324664.7453569041),,,,,Standard
1098718.1212461155,324664.74535690405,12261.0,,1051,5.743271652596188,POINT (1098718.121246116 324664.7453569041),,,,,Standard
1098918.1212461155,324664.74535690405,12262.0,,1050,4.9186928818765185,POINT (1098918.121246116 324664.7453569041),,,,,Standard
1099118.1212461155,324664.74535690405,12263.0,,1049,4.195449258004359,POINT (1099118.121246116 324664.7453569041),,,,,Standard
1099318.1212461155,324664.74535690405,12264.0,,1047,3.6596228418942873,POINT (1099318.121246116 324664.7453569041),,,,,Standard
1099518.1212461155,324664.74535690405,12265.0,,1046,3.4380403148654812,POINT (1099518.121246116 324664.7453569041),,,,,Standard
1099718.1212461155,324664.74535690405,12266.0,,1042,3.608594920143328,POINT (1099718.121246116 324664.7453569041),,,,,Standard
1099918.1212461155,324664.74535690405,12267.0,,758,4.1078489462418775,POINT (1099918.121246116 324664.7453569041),,,,,Standard
1106718.1212461155,324664.74535690405,12268.0,,977,6.003897943061133,POINT (1106718.121246116 324664.7453569041),,,,,Standard
1106918.1212461155,324664.74535690405,12269.0,,1019,6.0030146016557335,POINT (1106918.121246116 324664.7453569041),,,,,Standard
1107118.1212461155,324664.74535690405,12270.0,,1016,6.0037188601627935,POINT (1107118.121246116 324664.7453569041),,,,,Standard
1107318.1212461155,324664.74535690405,12271.0,,1017,6.003234081930631,POINT (1107318.121246116 324664.7453569041),,,,,Standard
1107518.1212461155,324664.74535690405,12272.0,,1022,5.387747211390075,POINT (1107518.121246116 324664.7453569041),,,,,Standard
1107718.1212461155,324664.74535690405,12273.0,,1024,4.385906547814175,POINT (1107718.121246116 324664.7453569041),,,,,Standard
1107918.1212461155,324664.74535690405,12274.0,,1028,3.386435746151001,POINT (1107918.121246116 324664.7453569041),,,,,Standard
1108118.1212461155,324664.74535690405,12275.0,,1033,2.3868777911920533,POINT (1108118.121246116 324664.7453569041),,,,,Standard
1108318.1212461155,324664.74535690405,12276.0,,1036,1.5,POINT (1108318.121246116 324664.7453569041),,,,,Standard
1108518.1212461155,324664.74535690405,12277.0,,1032,1.6220356255148003,POINT (1108518.121246116 324664.7453569041),,,,,Standard
1108718.1212461155,324664.74535690405,12278.0,,1026,2.6074766403225675,POINT (1108718.121246116 324664.7453569041),,,,,Standard
1108918.1212461155,324664.74535690405,12279.0,,1022,3.604138663685009,POINT (1108918.121246116 324664.7453569041),,,,,Standard
1109118.1212461155,324664.74535690405,12280.0,,1022,4.602508268659786,POINT (1109118.121246116 324664.7453569041),,,,,Standard
1109318.1212461155,324664.74535690405,12281.0,,1024,5.602155569405296,POINT (1109318.121246116 324664.7453569041),,,,,Standard
1109518.1212461155,324664.74535690405,12282.0,,1027,6.0033330928122455,POINT (1109518.121246116 324664.7453569041),,,,,Standard
1109718.1212461155,324664.74535690405,12283.0,,1031,6.003974618216156,POINT (1109718.121246116 324664.7453569041),,,,,Standard
1109918.1212461155,324664.74535690405,12284.0,,1029,6.004207169689847,POINT (1109918.121246116 324664.7453569041),,,,,Standard
1110118.1212461155,324664.74535690405,12285.0,,1025,6.003291077440518,POINT (1110118.121246116 324664.7453569041),,,,,Standard
1110318.1212461155,324664.74535690405,12286.0,,1022,6.00195985295745,POINT (1110318.121246116 324664.7453569041),,,,,Standard
1110518.1212461155,324664.74535690405,12287.0,,1022,6.0028409879241575,POINT (1110518.121246116 324664.7453569041),,,,,Standard
1110718.1212461155,324664.74535690405,12288.0,,1023,6.0042789636279075,POINT (1110718.121246116 324664.7453569041),,,,,Standard
1110918.1212461155,324664.74535690405,12289.0,,1025,5.296771966024443,POINT (1110918.121246116 324664.7453569041),,,,,Standard
1111118.1212461155,324664.74535690405,12290.0,,1026,4.582090977037552,POINT (1111118.121246116 324664.7453569041),,,,,Standard
1111318.1212461155,324664.74535690405,12291.0,,1025,4.025527157912288,POINT (1111318.121246116 324664.7453569041),,,,,Standard
1111518.1212461155,324664.74535690405,12292.0,,1025,3.731657699914362,POINT (1111518.121246116 324664.7453569041),,,,,Standard
1111718.1212461155,324664.74535690405,12293.0,,1022,3.61511692906191,POINT (1111718.121246116 324664.7453569041),,,,,Standard
1111918.1212461155,324664.74535690405,12294.0,,1019,3.6763723144586002,POINT (1111918.121246116 324664.7453569041),,,,,Standard
1112118.1212461155,324664.74535690405,12295.0,,1013,3.2694890355981574,POINT (1112118.121246116 324664.7453569041),,,,,Standard
1112318.1212461155,324664.74535690405,12296.0,,1009,3.154926016991688,POINT (1112318.121246116 324664.7453569041),,,,,Standard
1112518.1212461155,324664.74535690405,12297.0,,1010,3.477237445080084,POINT (1112518.121246116 324664.7453569041),,,,,Standard
1112718.1212461155,324664.74535690405,12298.0,,1013,2.931243759495932,POINT (1112718.121246116 324664.7453569041),,,,,Standard
1112918.1212461155,324664.74535690405,12299.0,,1014,2.3531412225151747,POINT (1112918.121246116 324664.7453569041),,,,,Standard
1113118.1212461155,324664.74535690405,12300.0,,1015,1.733842337545446,POINT (1113118.121246116 324664.7453569041),,,,,Standard
1113318.1212461155,324664.74535690405,12301.0,,1015,1.5,POINT (1113318.121246116 324664.7453569041),,,,,Standard
1113518.1212461155,324664.74535690405,12302.0,,1018,1.5,POINT (1113518.121246116 324664.7453569041),,,,,Standard
1113718.1212461155,324664.74535690405,12303.0,,1020,1.5,POINT (1113718.121246116 324664.7453569041),,,,,Standard
1113918.1212461155,324664.74535690405,12304.0,,1016,1.6559315701019657,POINT (1113918.121246116 324664.7453569041),,,,,Standard
1114118.1212461155,324664.74535690405,12305.0,,1013,2.4728515680620498,POINT (1114118.121246116 324664.7453569041),,,,,Standard
1114318.1212461155,324664.74535690405,12306.0,,1008,2.907966097306792,POINT (1114318.121246116 324664.7453569041),,,,,Standard
1114518.1212461155,324664.74535690405,12307.0,,1005,2.9515537356179404,POINT (1114518.121246116 324664.7453569041),,,,,Standard
1114718.1212461155,324664.74535690405,12308.0,,1002,2.123770826234358,POINT (1114718.121246116 324664.7453569041),,,,,Standard
1114918.1212461155,324664.74535690405,12309.0,,1000,1.8484211902060244,POINT (1114918.121246116 324664.7453569041),,,,,Standard
1115118.1212461155,324664.74535690405,12310.0,,998,2.3056098607496605,POINT (1115118.121246116 324664.7453569041),,,,,Standard
1115318.1212461155,324664.74535690405,12311.0,,996,2.83775359764881,POINT (1115318.121246116 324664.7453569041),,,,,Standard
1115518.1212461155,324664.74535690405,12312.0,,996,3.2911856294139783,POINT (1115518.121246116 324664.7453569041),,,,,Standard
1115718.1212461155,324664.74535690405,12313.0,,996,4.01911483896113,POINT (1115718.121246116 324664.7453569041),,,,,Standard
1115918.1212461155,324664.74535690405,12314.0,,998,4.82768400651589,POINT (1115918.121246116 324664.7453569041),,,,,Standard
1116118.1212461155,324664.74535690405,12315.0,,1002,5.340359747352512,POINT (1116118.121246116 324664.7453569041),,,,,Standard
1116318.1212461155,324664.74535690405,12316.0,,1001,6.001565414588274,POINT (1116318.121246116 324664.7453569041),,,,,Standard
1116518.1212461155,324664.74535690405,12317.0,,1000,6.001471239145883,POINT (1116518.121246116 324664.7453569041),,,,,Standard
1116718.1212461155,324664.74535690405,12318.0,,1002,6.0022571925071215,POINT (1116718.121246116 324664.7453569041),,,,,Standard
1116918.1212461155,324664.74535690405,12319.0,,1006,6.003520722544176,POINT (1116918.121246116 324664.7453569041),,,,,Standard
1117118.1212461155,324664.74535690405,12320.0,,1013,6.005780549875723,POINT (1117118.121246116 324664.7453569041),,,,,Standard
1117318.1212461155,324664.74535690405,12321.0,,1016,6.007194031567298,POINT (1117318.121246116 324664.7453569041),,,,,Standard
1117518.1212461155,324664.74535690405,12322.0,,1016,6.011610887368394,POINT (1117518.121246116 324664.7453569041),,,,,Standard
1117718.1212461155,324664.74535690405,12323.0,,1004,6.005242828886767,POINT (1117718.121246116 324664.7453569041),,,,,Standard
1117918.1212461155,324664.74535690405,12324.0,,995,6.004956453592231,POINT (1117918.121246116 324664.7453569041),,,,,Standard
1118118.1212461155,324664.74535690405,12325.0,,988,6.004365026289609,POINT (1118118.121246116 324664.7453569041),,,,,Standard
1118318.1212461155,324664.74535690405,12326.0,,982,6.006093586111707,POINT (1118318.121246116 324664.7453569041),,,,,Standard
1118518.1212461155,324664.74535690405,12327.0,,982,6.004633312061981,POINT (1118518.121246116 324664.7453569041),,,,,Standard
1118718.1212461155,324664.74535690405,12328.0,,983,6.003325925960102,POINT (1118718.121246116 324664.7453569041),,,,,Standard
1118918.1212461155,324664.74535690405,12329.0,,980,6.002929018568149,POINT (1118918.121246116 324664.7453569041),,,,,Standard
1119118.1212461155,324664.74535690405,12330.0,,974,6.001463534914078,POINT (1119118.121246116 324664.7453569041),,,,,Standard
1119318.1212461155,324664.74535690405,12331.0,,968,6.002011796800949,POINT (1119318.121246116 324664.7453569041),,,,,Standard
1119518.1212461155,324664.74535690405,12332.0,,962,6.00390180706097,POINT (1119518.121246116 324664.7453569041),,,,,Standard
1119718.1212461155,324664.74535690405,12333.0,,957,6.0031844924689,POINT (1119718.121246116 324664.7453569041),,,,,Standard
1119918.1212461155,324664.74535690405,12334.0,,953,6.002944004197325,POINT (1119918.121246116 324664.7453569041),,,,,Standard
1120118.1212461155,324664.74535690405,12335.0,,948,6.003602717942128,POINT (1120118.121246116 324664.7453569041),,,,,Standard
1120318.1212461155,324664.74535690405,12336.0,,944,6.002812767319074,POINT (1120318.121246116 324664.7453569041),,,,,Standard
1120518.1212461155,324664.74535690405,12337.0,,940,6.0034370170145035,POINT (1120518.121246116 324664.7453569041),,,,,Standard
1120718.1212461155,324664.74535690405,12338.0,,935,6.003671888150908,POINT (1120718.121246116 324664.7453569041),,,,,Standard
1120918.1212461155,324664.74535690405,12339.0,,929,6.004758061549939,POINT (1120918.121246116 324664.7453569041),,,,,Standard
1121118.1212461155,324664.74535690405,12340.0,,928,6.004362816157593,POINT (1121118.121246116 324664.7453569041),,,,,Standard
1121318.1212461155,324664.74535690405,12341.0,,930,6.005243148159439,POINT (1121318.121246116 324664.7453569041),,,,,Standard
1121518.1212461155,324664.74535690405,12342.0,,933,6.003650231989329,POINT (1121518.121246116 324664.7453569041),,,,,Standard
1121718.1212461155,324664.74535690405,12343.0,,940,6.0060115443678805,POINT (1121718.121246116 324664.7453569041),,,,,Standard
1121918.1212461155,324664.74535690405,12344.0,,943,6.004677232824255,POINT (1121918.121246116 324664.7453569041),,,,,Standard
1122118.1212461155,324664.74535690405,12345.0,,942,6.007107968601187,POINT (1122118.121246116 324664.7453569041),,,,,Standard
1122318.1212461155,324664.74535690405,12346.0,,938,6.004873599523369,POINT (1122318.121246116 324664.7453569041),,,,,Standard
1122518.1212461155,324664.74535690405,12347.0,,933,6.003282710380103,POINT (1122518.121246116 324664.7453569041),,,,,Standard
1122718.1212461155,324664.74535690405,12348.0,,927,6.00464156508806,POINT (1122718.121246116 324664.7453569041),,,,,Standard
1122918.1212461155,324664.74535690405,12349.0,,920,6.00600217867355,POINT (1122918.121246116 324664.7453569041),,,,,Standard
1123118.1212461155,324664.74535690405,12350.0,,915,6.007609955094303,POINT (1123118.121246116 324664.7453569041),,,,,Standard
1123318.1212461155,324664.74535690405,12351.0,,912,6.0060641761314475,POINT (1123318.121246116 324664.7453569041),,,,,Standard
1123518.1212461155,324664.74535690405,12352.0,,909,6.003560259039412,POINT (1123518.121246116 324664.7453569041),,,,,Standard
