X,Y,ID,Elevation,Weight
1109318.1212461155,316464.74535690405,5549,1023,6.00643585234338
1109518.1212461155,316464.74535690405,5550,1028,6.005485079047563
1109718.1212461155,316464.74535690405,5551,1026,6.002735033346065
1109918.1212461155,316464.74535690405,5552,1021,6.002460341560718
1110118.1212461155,316464.74535690405,5553,1019,6.003150410671424
1110318.1212461155,316464.74535690405,5554,1021,6.002973546211785
1110518.1212461155,316464.74535690405,5555,1026,6.005180282470946
1110718.1212461155,316464.74535690405,5556,1030,6.0061932941297895
1110918.1212461155,316464.74535690405,5557,1029,6.00569951216667
1111118.1212461155,316464.74535690405,5558,1026,6.005315901364737
1111318.1212461155,316464.74535690405,5559,1020,6.00485698178655
1111518.1212461155,316464.74535690405,5560,1016,5.3804766820274725
1111718.1212461155,316464.74535690405,5561,1014,4.649948090227747
1111918.1212461155,316464.74535690405,5562,1019,3.7016710590316615
1112118.1212461155,316464.74535690405,5563,1026,2.7066751763713652
1112318.1212461155,316464.74535690405,5564,1029,1.7202895989164784
1112518.1212461155,316464.74535690405,5565,1028,1.5
1112718.1212461155,316464.74535690405,5566,1028,1.5
1112918.1212461155,316464.74535690405,5567,1028,1.5
1113118.1212461155,316464.74535690405,5568,1029,1.8899812893932944
1113318.1212461155,316464.74535690405,5569,1029,2.4499374142514316
1113518.1212461155,316464.74535690405,5570,1025,2.9748540860143606
1113718.1212461155,316464.74535690405,5571,1019,3.610213151460795
1113918.1212461155,316464.74535690405,5572,1013,4.225146595329499
1114118.1212461155,316464.74535690405,5573,1011,3.884935681797434
1114318.1212461155,316464.74535690405,5574,1015,3.226094937836109
1114518.1212461155,316464.74535690405,5575,1022,2.6945987857536178
1114718.1212461155,316464.74535690405,5576,1026,2.618941755158286
1114918.1212461155,316464.74535690405,5577,1022,2.625516155508055
1115118.1212461155,316464.74535690405,5578,1018,2.703068922123972
1115318.1212461155,316464.74535690405,5579,1015,2.972469467158925
1115518.1212461155,316464.74535690405,5580,1014,3.0206829771752286
1115718.1212461155,316464.74535690405,5581,1015,2.833603898659801
1115918.1212461155,316464.74535690405,5582,1016,2.853217637394891
1116118.1212461155,316464.74535690405,5583,1016,3.3182219906708115
1116318.1212461155,316464.74535690405,5584,1013,4.053635127893937
1116518.1212461155,316464.74535690405,5585,1010,4.907555391259148
1116718.1212461155,316464.74535690405,5586,1005,5.818427640428977
1116918.1212461155,316464.74535690405,5587,999,6.002591448697066
1117118.1212461155,316464.74535690405,5588,996,6.002847164184415
1117318.1212461155,316464.74535690405,5589,993,6.00289285353318
1117518.1212461155,316464.74535690405,5590,991,6.003941320203287
1117718.1212461155,316464.74535690405,5591,985,6.006587713870905
1117918.1212461155,316464.74535690405,5592,983,6.005182947066991
1118118.1212461155,316464.74535690405,5593,984,6.003290061120171
1118318.1212461155,316464.74535690405,5594,987,6.002633870753448
1118518.1212461155,316464.74535690405,5595,990,6.001924189849241
1118718.1212461155,316464.74535690405,5596,993,6.002587490846477
1118918.1212461155,316464.74535690405,5597,997,6.0032336936109445
1119118.1212461155,316464.74535690405,5598,1000,6.004960454010408
1119318.1212461155,316464.74535690405,5599,1002,6.004090712470004
1119518.1212461155,316464.74535690405,5600,997,6.003454351803226
1119718.1212461155,316464.74535690405,5601,992,6.003051678117679
1119918.1212461155,316464.74535690405,5602,992,6.00428513707474
1120118.1212461155,316464.74535690405,5603,993,6.00496813882311
1120318.1212461155,316464.74535690405,5604,992,5.824093357918512
1120518.1212461155,316464.74535690405,5605,992,4.850300405239646
1120718.1212461155,316464.74535690405,5606,995,3.8949651273561714
1120918.1212461155,316464.74535690405,5607,999,2.952768509041576
1121118.1212461155,316464.74535690405,5608,1002,1.9731202595211048
1121318.1212461155,316464.74535690405,5609,1006,1.5
1121518.1212461155,316464.74535690405,5610,1003,2.0349954542636475
1121718.1212461155,316464.74535690405,5611,999,3.0328588411096127
1121918.1212461155,316464.74535690405,5612,995,4.033584044990329
1122118.1212461155,316464.74535690405,5613,991,5.034406531157847
1122318.1212461155,316464.74535690405,5614,988,6.002979244421842
1122518.1212461155,316464.74535690405,5615,983,6.002418099752798
1122718.1212461155,316464.74535690405,5616,979,6.003516681214505
1122918.1212461155,316464.74535690405,5617,972,6.002968738161806
1123118.1212461155,316464.74535690405,5618,973,6.002402898604348
1123318.1212461155,316464.74535690405,5619,978,6.002711294986227
1123518.1212461155,316464.74535690405,5620,977,6.001370990756607
1123718.1212461155,316464.74535690405,5621,975,5.176459947795226
1123918.1212461155,316464.74535690405,5622,971,4.400934956966356
1124118.1212461155,316464.74535690405,5623,975,3.6344213318428302
1124318.1212461155,316464.74535690405,5624,982,2.913096677856509
1124518.1212461155,316464.74535690405,5625,986,2.387884383563456
1124718.1212461155,316464.74535690405,5626,991,2.1682515763701566
1124918.1212461155,316464.74535690405,5627,995,1.9096974286157735
1125118.1212461155,316464.74535690405,5628,999,1.5
1125318.1212461155,316464.74535690405,5629,1003,1.5
1125518.1212461155,316464.74535690405,5630,999,1.9433266293923843
1125718.1212461155,316464.74535690405,5631,998,2.5135551675340526
1125918.1212461155,316464.74535690405,5632,999,3.0006630734815856
1126118.1212461155,316464.74535690405,5633,1000,3.5745758219401833
1126318.1212461155,316464.74535690405,5634,995,4.322741457354953
1126518.1212461155,316464.74535690405,5635,987,5.1717520586534445
1126718.1212461155,316464.74535690405,5636,983,6.005615105305572
1126918.1212461155,316464.74535690405,5637,980,6.004347873904731
1127118.1212461155,316464.74535690405,5638,976,6.00272860040787
1127318.1212461155,316464.74535690405,5639,970,6.004457452130011
1127518.1212461155,316464.74535690405,5640,968,6.002615692426205
1127718.1212461155,316464.74535690405,5641,971,6.00314295527068
1127918.1212461155,316464.74535690405,5642,971,6.004069282686984
1128118.1212461155,316464.74535690405,5643,965,6.002867873358294
1128318.1212461155,316464.74535690405,5644,957,6.00357499858786
1128518.1212461155,316464.74535690405,5645,955,6.00256078534218
1128718.1212461155,316464.74535690405,5646,961,6.003552067500482
1128918.1212461155,316464.74535690405,5647,961,6.0141801309511
1129118.1212461155,316464.74535690405,5648,948,6.013260804720536
1129318.1212461155,316464.74535690405,5649,934,6.004973807882801
1129518.1212461155,316464.74535690405,5650,920,6.00990604030882
1091118.1212461155,316664.74535690405,5651,1026,3.0456260345616686
1091318.1212461155,316664.74535690405,5652,1027,2.1656362370310047
1091518.1212461155,316664.74535690405,5653,1028,1.7126998161021265
1091718.1212461155,316664.74535690405,5654,1026,1.5
1091918.1212461155,316664.74535690405,5655,1029,1.6904663353029405
1092118.1212461155,316664.74535690405,5656,1031,1.9192003173742522
1092318.1212461155,316664.74535690405,5657,1030,1.5
1092518.1212461155,316664.74535690405,5658,1031,1.5
1092718.1212461155,316664.74535690405,5659,1035,2.171624078973376
1092918.1212461155,316664.74535690405,5660,1040,3.159647847258082
1093118.1212461155,316664.74535690405,5661,1041,3.5703811896541615
1093318.1212461155,316664.74535690405,5662,1042,2.5910113924766103
1093518.1212461155,316664.74535690405,5663,1049,1.5997542659604962
1093718.1212461155,316664.74535690405,5664,1057,1.5
1093918.1212461155,316664.74535690405,5665,1060,2.221750858424844
1094118.1212461155,316664.74535690405,5666,1064,3.110778783834693
1094318.1212461155,316664.74535690405,5667,1066,4.07058694937294
1094518.1212461155,316664.74535690405,5668,1063,4.970692574564576
1094718.1212461155,316664.74535690405,5669,1058,5.8112526327585075
1094918.1212461155,316664.74535690405,5670,1051,6.005578621144659
1095118.1212461155,316664.74535690405,5671,1050,5.375190786139328
1095318.1212461155,316664.74535690405,5672,1054,4.721733609646526
1095518.1212461155,316664.74535690405,5673,1061,4.116976933008399
1095718.1212461155,316664.74535690405,5674,1065,3.630796161349573
1095918.1212461155,316664.74535690405,5675,1068,3.4362244624601646
1096118.1212461155,316664.74535690405,5676,1070,3.6368847271584346
1096318.1212461155,316664.74535690405,5677,1075,4.159437557588072
1096518.1212461155,316664.74535690405,5678,1079,4.876127677122149
1096718.1212461155,316664.74535690405,5679,1084,5.695850667226771
1096918.1212461155,316664.74535690405,5680,1085,6.005189249100939
1097118.1212461155,316664.74535690405,5681,1082,6.003798090031401
1097318.1212461155,316664.74535690405,5682,1078,6.002161494798123
1097518.1212461155,316664.74535690405,5683,1073,6.0035932899328
1097718.1212461155,316664.74535690405,5684,1074,6.00388315547982
1097918.1212461155,316664.74535690405,5685,1079,5.39756738067729
1098118.1212461155,316664.74535690405,5686,1082,4.575378975991367
1098318.1212461155,316664.74535690405,5687,1085,3.8163602897649893
1098518.1212461155,316664.74535690405,5688,1090,3.097081506912151
1098718.1212461155,316664.74535690405,5689,1092,2.2822277575290753
1098918.1212461155,316664.74535690405,5690,1092,1.5
1099118.1212461155,316664.74535690405,5691,1094,1.7096940399379883
1099318.1212461155,316664.74535690405,5692,1095,2.667620829244017
1099518.1212461155,316664.74535690405,5693,1093,3.3830537830871394
1099718.1212461155,316664.74535690405,5694,1090,2.7239085314010154
1099918.1212461155,316664.74535690405,5695,1086,2.0804800714376768
1100118.1212461155,316664.74535690405,5696,1081,1.5
1100318.1212461155,316664.74535690405,5697,1081,1.5612275844575978
1100518.1212461155,316664.74535690405,5698,1081,1.9164812770130113
1100718.1212461155,316664.74535690405,5699,1077,2.4785972739801494
1100918.1212461155,316664.74535690405,5700,1077,2.5519260435680713
1101118.1212461155,316664.74535690405,5701,1078,1.9418621453001865
1101318.1212461155,316664.74535690405,5702,1079,1.5
1101518.1212461155,316664.74535690405,5703,1077,1.5
1101718.1212461155,316664.74535690405,5704,1075,1.9703242479388359
1101918.1212461155,316664.74535690405,5705,1070,2.8560504765639494
1102118.1212461155,316664.74535690405,5706,1063,3.699027938342672
1102318.1212461155,316664.74535690405,5707,1057,4.505212725803857
1102518.1212461155,316664.74535690405,5708,1053,5.34333097095404
1102718.1212461155,316664.74535690405,5709,1054,5.683434703718278
1102918.1212461155,316664.74535690405,5710,1057,4.699002629961577
1103118.1212461155,316664.74535690405,5711,1058,3.7260831188129986
1103318.1212461155,316664.74535690405,5712,1055,2.784360962407757
1103518.1212461155,316664.74535690405,5713,1051,1.9699166872431042
1103718.1212461155,316664.74535690405,5714,1047,1.8362545617868942
1103918.1212461155,316664.74535690405,5715,1045,2.566314840967732
1104118.1212461155,316664.74535690405,5716,1045,3.425268512659425
1104318.1212461155,316664.74535690405,5717,1044,3.5891333459667845
1104518.1212461155,316664.74535690405,5718,1043,2.6135136765473277
1104718.1212461155,316664.74535690405,5719,1038,1.6570540572001282
1104918.1212461155,316664.74535690405,5720,1039,1.5
1105118.1212461155,316664.74535690405,5721,1039,2.297979145082319
1105318.1212461155,316664.74535690405,5722,1036,3.255028838290718
1105518.1212461155,316664.74535690405,5723,1035,4.185558082453697
1105718.1212461155,316664.74535690405,5724,1036,5.108011508693047
1105918.1212461155,316664.74535690405,5725,1037,6.0041499414136155
1106118.1212461155,316664.74535690405,5726,1039,5.266926089157372
1106318.1212461155,316664.74535690405,5727,1035,4.27104432962963
1106518.1212461155,316664.74535690405,5728,1030,3.273337948884378
1106718.1212461155,316664.74535690405,5729,1022,2.2820292193256453
1106918.1212461155,316664.74535690405,5730,1021,1.5
1107118.1212461155,316664.74535690405,5731,1026,1.7717736996196036
1107318.1212461155,316664.74535690405,5732,1031,2.7558690487005517
1107518.1212461155,316664.74535690405,5733,1030,3.75180041842425
1107718.1212461155,316664.74535690405,5734,1029,4.750465268833234
1107918.1212461155,316664.74535690405,5735,1023,5.7483422733597305
1108118.1212461155,316664.74535690405,5736,1014,6.008674510372269
1108318.1212461155,316664.74535690405,5737,1013,6.005355676028274
1108518.1212461155,316664.74535690405,5738,1015,6.002732134958579
1108718.1212461155,316664.74535690405,5739,1015,6.001458153817753
1108918.1212461155,316664.74535690405,5740,1013,6.003190691308986
1109118.1212461155,316664.74535690405,5741,1014,6.005633595869279
1109318.1212461155,316664.74535690405,5742,1021,6.004957072233959
1109518.1212461155,316664.74535690405,5743,1024,6.004127822746898
1109718.1212461155,316664.74535690405,5744,1023,6.001850822581316
1109918.1212461155,316664.74535690405,5745,1020,6.002451363034448
1110118.1212461155,316664.74535690405,5746,1015,6.002528927460608
1110318.1212461155,316664.74535690405,5747,1016,6.004861818867836
1110518.1212461155,316664.74535690405,5748,1025,6.006513194353971
1110718.1212461155,316664.74535690405,5749,1030,6.007485515942598
1110918.1212461155,316664.74535690405,5750,1032,6.004556819018534
1111118.1212461155,316664.74535690405,5751,1030,6.006693641954928
1111318.1212461155,316664.74535690405,5752,1025,6.00473430020395
1111518.1212461155,316664.74535690405,5753,1019,5.7237215661565
1111718.1212461155,316664.74535690405,5754,1011,4.735309299838127
1111918.1212461155,316664.74535690405,5755,1017,3.7382213166696525
1112118.1212461155,316664.74535690405,5756,1023,2.7428985821072933
1112318.1212461155,316664.74535690405,5757,1024,1.7510801194561796
1112518.1212461155,316664.74535690405,5758,1023,1.5
1112718.1212461155,316664.74535690405,5759,1028,2.082059791385708
1112918.1212461155,316664.74535690405,5760,1031,1.5236290865878939
1113118.1212461155,316664.74535690405,5761,1032,1.5
1113318.1212461155,316664.74535690405,5762,1031,1.5863021559509973
1113518.1212461155,316664.74535690405,5763,1028,2.21053861257612
1113718.1212461155,316664.74535690405,5764,1024,2.822261806583339
1113918.1212461155,316664.74535690405,5765,1019,3.469450983233945
1114118.1212461155,316664.74535690405,5766,1014,3.205140386497593
1114318.1212461155,316664.74535690405,5767,1016,2.4788394182841973
1114518.1212461155,316664.74535690405,5768,1023,1.8256923502085436
1114718.1212461155,316664.74535690405,5769,1025,1.6783297966288258
1114918.1212461155,316664.74535690405,5770,1023,1.6349133963807736
1115118.1212461155,316664.74535690405,5771,1019,1.713699699355928
1115318.1212461155,316664.74535690405,5772,1014,2.061403861102391
1115518.1212461155,316664.74535690405,5773,1011,2.021963445996287
1115718.1212461155,316664.74535690405,5774,1011,1.8502778887613385
1115918.1212461155,316664.74535690405,5775,1011,1.922560845603095
1116118.1212461155,316664.74535690405,5776,1010,2.6716663984275497
1116318.1212461155,316664.74535690405,5777,1008,3.5964945127917813
1116518.1212461155,316664.74535690405,5778,1006,4.562038256093649
1116718.1212461155,316664.74535690405,5779,1002,5.5424689011976405
1116918.1212461155,316664.74535690405,5780,997,6.001633700588885
1117118.1212461155,316664.74535690405,5781,992,6.002108513062687
1117318.1212461155,316664.74535690405,5782,989,6.002621318183925
1117518.1212461155,316664.74535690405,5783,989,6.002500885451367
1117718.1212461155,316664.74535690405,5784,985,6.004049124267757
1117918.1212461155,316664.74535690405,5785,982,6.004380656589931
1118118.1212461155,316664.74535690405,5786,982,6.00374260941671
1118318.1212461155,316664.74535690405,5787,986,6.004052891625496
1118518.1212461155,316664.74535690405,5788,990,6.004406169555288
1118718.1212461155,316664.74535690405,5789,991,6.004979314006454
1118918.1212461155,316664.74535690405,5790,992,6.0038862337237635
1119118.1212461155,316664.74535690405,5791,995,6.003808103425425
1119318.1212461155,316664.74535690405,5792,998,6.003538157248744
1119518.1212461155,316664.74535690405,5793,996,6.002930931350241
1119718.1212461155,316664.74535690405,5794,989,6.002568896820865
1119918.1212461155,316664.74535690405,5795,986,6.003503403970071
1120118.1212461155,316664.74535690405,5796,988,6.004119220800235
1120318.1212461155,316664.74535690405,5797,991,6.003773745137586
1120518.1212461155,316664.74535690405,5798,995,5.025601367915567
1120718.1212461155,316664.74535690405,5799,999,4.0290682368790005
1120918.1212461155,316664.74535690405,5800,1002,3.0376580177304247
1121118.1212461155,316664.74535690405,5801,1005,2.0421025774300148
1121318.1212461155,316664.74535690405,5802,1006,1.5
1121518.1212461155,316664.74535690405,5803,1005,1.9097347876323938
1121718.1212461155,316664.74535690405,5804,1003,2.8986718874142245
1121918.1212461155,316664.74535690405,5805,1001,3.894620081188698
1122118.1212461155,316664.74535690405,5806,996,4.8888697523634725
1122318.1212461155,316664.74535690405,5807,991,5.833065704447598
1122518.1212461155,316664.74535690405,5808,985,5.97794234989845
1122718.1212461155,316664.74535690405,5809,979,6.002983162639878
1122918.1212461155,316664.74535690405,5810,973,6.003590229431511
1123118.1212461155,316664.74535690405,5811,971,6.003028753548869
1123318.1212461155,316664.74535690405,5812,975,6.002560939633888
1123518.1212461155,316664.74535690405,5813,975,5.45912775022922
1123718.1212461155,316664.74535690405,5814,971,4.6495298801610865
1123918.1212461155,316664.74535690405,5815,970,3.7800077906620464
1124118.1212461155,316664.74535690405,5816,976,2.9927868155398265
1124318.1212461155,316664.74535690405,5817,982,2.260393351619467
1124518.1212461155,316664.74535690405,5818,987,1.5534929595711329
1124718.1212461155,316664.74535690405,5819,989,1.5
1124918.1212461155,316664.74535690405,5820,992,1.5
1125118.1212461155,316664.74535690405,5821,997,1.5
1125318.1212461155,316664.74535690405,5822,999,2.0307209458583104
1125518.1212461155,316664.74535690405,5823,996,2.616012299645341
1125718.1212461155,316664.74535690405,5824,993,3.3573161375128837
1125918.1212461155,316664.74535690405,5825,996,3.8679163927204723
1126118.1212461155,316664.74535690405,5826,993,4.360362958371147
1126318.1212461155,316664.74535690405,5827,988,4.98577753724251
1126518.1212461155,316664.74535690405,5828,983,5.723234626508459
1126718.1212461155,316664.74535690405,5829,981,6.005660024088857
1126918.1212461155,316664.74535690405,5830,977,6.003855237858384
1127118.1212461155,316664.74535690405,5831,972,6.0024794906346255
1127318.1212461155,316664.74535690405,5832,966,6.002840383791566
1127518.1212461155,316664.74535690405,5833,963,6.002529760247223
1127718.1212461155,316664.74535690405,5834,965,6.002276668971217
1127918.1212461155,316664.74535690405,5835,964,6.003402049079609
1128118.1212461155,316664.74535690405,5836,960,6.00455088409913
1128318.1212461155,316664.74535690405,5837,953,6.005552272440345
1128518.1212461155,316664.74535690405,5838,953,6.003126988072338
1128718.1212461155,316664.74535690405,5839,959,6.007249125816706
1128918.1212461155,316664.74535690405,5840,953,6.018948050732984
1129118.1212461155,316664.74535690405,5841,937,6.0106711309035
1129318.1212461155,316664.74535690405,5842,924,6.010177929998043
1129518.1212461155,316664.74535690405,5843,919,6.017976141473398
1090918.1212461155,316864.74535690405,5844,698,3.9113335527637574
1091118.1212461155,316864.74535690405,5845,1025,2.913249022400046
1091318.1212461155,316864.74535690405,5846,1025,1.9191579721565146
1091518.1212461155,316864.74535690405,5847,1025,1.5
1091718.1212461155,316864.74535690405,5848,1025,1.5059804989385381
1091918.1212461155,316864.74535690405,5849,1027,2.2952168823646644
1092118.1212461155,316864.74535690405,5850,1031,2.451324713938723
1092318.1212461155,316864.74535690405,5851,1034,2.416653035422221
1092518.1212461155,316864.74535690405,5852,1037,2.19338224356671
1092718.1212461155,316864.74535690405,5853,1040,2.653512835445475
1092918.1212461155,316864.74535690405,5854,1045,3.4587260751237636
1093118.1212461155,316864.74535690405,5855,1046,3.0562199327626116
1093318.1212461155,316864.74535690405,5856,1045,2.16369420195997
1093518.1212461155,316864.74535690405,5857,1047,1.6952721615308652
1093718.1212461155,316864.74535690405,5858,1053,1.9603427048250013
1093918.1212461155,316864.74535690405,5859,1057,2.6623225979805234
1094118.1212461155,316864.74535690405,5860,1058,3.570686800150683
1094318.1212461155,316864.74535690405,5861,1058,4.447424040669546
1094518.1212461155,316864.74535690405,5862,1056,5.341068562503792
1094718.1212461155,316864.74535690405,5863,1052,5.974005751238478
1094918.1212461155,316864.74535690405,5864,1047,5.271760408429938
1095118.1212461155,316864.74535690405,5865,1047,4.629104606032859
1095318.1212461155,316864.74535690405,5866,1050,3.9643588095947564
1095518.1212461155,316864.74535690405,5867,1055,3.316055576368084
1095718.1212461155,316864.74535690405,5868,1057,2.7367549332243275
1095918.1212461155,316864.74535690405,5869,1062,2.4377063048990006
1096118.1212461155,316864.74535690405,5870,1065,2.7555241157119967
1096318.1212461155,316864.74535690405,5871,1069,3.469892882688204
1096518.1212461155,316864.74535690405,5872,1075,4.335991843053677
1096718.1212461155,316864.74535690405,5873,1079,5.261827906042162
1096918.1212461155,316864.74535690405,5874,1081,6.003230894035101
1097118.1212461155,316864.74535690405,5875,1079,6.0022690722873815
1097318.1212461155,316864.74535690405,5876,1075,6.002852438027629
1097518.1212461155,316864.74535690405,5877,1070,6.002934670168663
1097718.1212461155,316864.74535690405,5878,1076,5.757628992791268
1097918.1212461155,316864.74535690405,5879,1082,4.866684855759857
1098118.1212461155,316864.74535690405,5880,1085,4.002679713956522
1098318.1212461155,316864.74535690405,5881,1088,3.1790586347594916
1098518.1212461155,316864.74535690405,5882,1092,2.403460957145101
1098718.1212461155,316864.74535690405,5883,1094,1.7027538229723176
1098918.1212461155,316864.74535690405,5884,1094,1.5
1099118.1212461155,316864.74535690405,5885,1097,2.051727211175363
1099318.1212461155,316864.74535690405,5886,1099,2.899010810609477
1099518.1212461155,316864.74535690405,5887,1097,3.8284360585708495
1099718.1212461155,316864.74535690405,5888,1093,3.4949469699801687
1099918.1212461155,316864.74535690405,5889,1089,2.8634926997089454
1100118.1212461155,316864.74535690405,5890,1086,2.2423875055281473
1100318.1212461155,316864.74535690405,5891,1085,1.5235853884549473
1100518.1212461155,316864.74535690405,5892,1085,1.5
1100718.1212461155,316864.74535690405,5893,1083,1.6761279124951798
1100918.1212461155,316864.74535690405,5894,1084,1.7470995260779871
1101118.1212461155,316864.74535690405,5895,1082,1.5
1101318.1212461155,316864.74535690405,5896,1078,1.5
1101518.1212461155,316864.74535690405,5897,1073,2.0104253622984936
1101718.1212461155,316864.74535690405,5898,1070,2.571655222604195
1101918.1212461155,316864.74535690405,5899,1065,3.361897332936917
1102118.1212461155,316864.74535690405,5900,1060,4.199720274983793
1102318.1212461155,316864.74535690405,5901,1057,5.070696708672474
1102518.1212461155,316864.74535690405,5902,1055,5.901743024906191
1102718.1212461155,316864.74535690405,5903,1058,5.941444894955197
1102918.1212461155,316864.74535690405,5904,1062,5.021085751912453
1103118.1212461155,316864.74535690405,5905,1061,4.149217784736245
1103318.1212461155,316864.74535690405,5906,1056,3.3822269734227426
1103518.1212461155,316864.74535690405,5907,1050,2.8524258885206493
1103718.1212461155,316864.74535690405,5908,1046,2.785810787247831
1103918.1212461155,316864.74535690405,5909,1044,3.2240157394860782
1104118.1212461155,316864.74535690405,5910,1043,3.9513446760802244
1104318.1212461155,316864.74535690405,5911,1042,3.619841586031669
1104518.1212461155,316864.74535690405,5912,1040,2.878640171321152
1104718.1212461155,316864.74535690405,5913,1040,1.9495646566040081
1104918.1212461155,316864.74535690405,5914,1042,1.5
1105118.1212461155,316864.74535690405,5915,1042,1.9529045611728244
1105318.1212461155,316864.74535690405,5916,1040,2.883683068907393
1105518.1212461155,316864.74535690405,5917,1037,3.8532310043087343
1105718.1212461155,316864.74535690405,5918,1037,4.8376454490502
1105918.1212461155,316864.74535690405,5919,1036,5.829546274611907
1106118.1212461155,316864.74535690405,5920,1036,4.924142944536316
1106318.1212461155,316864.74535690405,5921,1034,4.026416519954372
1106518.1212461155,316864.74535690405,5922,1028,3.192362887584206
1106718.1212461155,316864.74535690405,5923,1021,2.2897959537871735
1106918.1212461155,316864.74535690405,5924,1019,1.5
1107118.1212461155,316864.74535690405,5925,1023,1.7202305865357315
1107318.1212461155,316864.74535690405,5926,1027,2.714220527639397
1107518.1212461155,316864.74535690405,5927,1025,3.715936580128731
1107718.1212461155,316864.74535690405,5928,1022,4.71551023755468
1107918.1212461155,316864.74535690405,5929,1019,5.715834222243902
1108118.1212461155,316864.74535690405,5930,1014,6.00807425149594
1108318.1212461155,316864.74535690405,5931,1013,6.004702624644995
1108518.1212461155,316864.74535690405,5932,1012,6.003918793697945
1108718.1212461155,316864.74535690405,5933,1011,6.002621246211307
1108918.1212461155,316864.74535690405,5934,1010,6.002875980329634
1109118.1212461155,316864.74535690405,5935,1012,6.005174690631728
1109318.1212461155,316864.74535690405,5936,1017,6.003723280189384
1109518.1212461155,316864.74535690405,5937,1020,6.002340288702961
1109718.1212461155,316864.74535690405,5938,1020,6.002286767088153
1109918.1212461155,316864.74535690405,5939,1020,6.002814480492402
1110118.1212461155,316864.74535690405,5940,1016,6.002326925307447
1110318.1212461155,316864.74535690405,5941,1015,6.006417584034187
1110518.1212461155,316864.74535690405,5942,1024,6.007734439800952
1110718.1212461155,316864.74535690405,5943,1030,6.0086178479031735
1110918.1212461155,316864.74535690405,5944,1032,6.00373087597305
1111118.1212461155,316864.74535690405,5945,1031,6.0040252990584175
1111318.1212461155,316864.74535690405,5946,1028,6.007176185374027
1111518.1212461155,316864.74535690405,5947,1021,5.568047141405387
1111718.1212461155,316864.74535690405,5948,1012,4.574074105248204
1111918.1212461155,316864.74535690405,5949,1011,3.5848139185083547
1112118.1212461155,316864.74535690405,5950,1017,2.598028054347731
1112318.1212461155,316864.74535690405,5951,1018,1.6080305198434632
1112518.1212461155,316864.74535690405,5952,1020,1.5
1112718.1212461155,316864.74535690405,5953,1025,2.3700943426995082
1112918.1212461155,316864.74535690405,5954,1029,2.3140723708577258
1113118.1212461155,316864.74535690405,5955,1028,1.7897917748383554
1113318.1212461155,316864.74535690405,5956,1031,1.5
1113518.1212461155,316864.74535690405,5957,1030,1.5
1113718.1212461155,316864.74535690405,5958,1029,2.0806098657835577
1113918.1212461155,316864.74535690405,5959,1026,2.614403846957045
1114118.1212461155,316864.74535690405,5960,1019,2.569868146145346
1114318.1212461155,316864.74535690405,5961,1017,1.7890040570175256
1114518.1212461155,316864.74535690405,5962,1022,1.5
1114718.1212461155,316864.74535690405,5963,1024,1.5568315415693692
1114918.1212461155,316864.74535690405,5964,1020,1.5
1115118.1212461155,316864.74535690405,5965,1016,1.5
1115318.1212461155,316864.74535690405,5966,1011,1.5
1115518.1212461155,316864.74535690405,5967,1007,1.5
1115718.1212461155,316864.74535690405,5968,1006,1.5
1115918.1212461155,316864.74535690405,5969,1005,1.5202781557020835
1116118.1212461155,316864.74535690405,5970,1003,2.490058131821695
1116318.1212461155,316864.74535690405,5971,1003,3.483487186705243
1116518.1212461155,316864.74535690405,5972,1001,4.4808040649737775
1116718.1212461155,316864.74535690405,5973,999,5.479389973158289
1116918.1212461155,316864.74535690405,5974,995,6.002105240765023
1117118.1212461155,316864.74535690405,5975,989,6.002665744915147
1117318.1212461155,316864.74535690405,5976,985,6.004303670090709
1117518.1212461155,316864.74535690405,5977,985,6.0034666997386354
1117718.1212461155,316864.74535690405,5978,983,6.003242605831718
1117918.1212461155,316864.74535690405,5979,981,6.004261228729006
1118118.1212461155,316864.74535690405,5980,981,6.003860442349211
1118318.1212461155,316864.74535690405,5981,982,6.005401795612018
1118518.1212461155,316864.74535690405,5982,984,6.004567158520443
1118718.1212461155,316864.74535690405,5983,984,6.003557912040452
1118918.1212461155,316864.74535690405,5984,986,6.00175365834063
1119118.1212461155,316864.74535690405,5985,991,6.003803424084914
1119318.1212461155,316864.74535690405,5986,995,6.004330553763249
1119518.1212461155,316864.74535690405,5987,993,6.004056307174898
1119718.1212461155,316864.74535690405,5988,988,6.004401018774293
1119918.1212461155,316864.74535690405,5989,983,6.003375669316691
1120118.1212461155,316864.74535690405,5990,987,6.003851555486165
1120318.1212461155,316864.74535690405,5991,994,5.821433020356045
1120518.1212461155,316864.74535690405,5992,998,4.837258038008882
1120718.1212461155,316864.74535690405,5993,1003,3.8526238709442273
1120918.1212461155,316864.74535690405,5994,1006,2.8863741631051676
1121118.1212461155,316864.74535690405,5995,1009,1.9218030136746003
1121318.1212461155,316864.74535690405,5996,1007,1.5
1121518.1212461155,316864.74535690405,5997,1004,2.029991285402101
1121718.1212461155,316864.74535690405,5998,1004,2.9807459355849013
1121918.1212461155,316864.74535690405,5999,1001,3.94831427139441
1122118.1212461155,316864.74535690405,6000,998,4.804576174087255
1122318.1212461155,316864.74535690405,6001,992,4.838753887641808
1122518.1212461155,316864.74535690405,6002,985,4.995750140775328
1122718.1212461155,316864.74535690405,6003,979,5.052975830023877
1122918.1212461155,316864.74535690405,6004,972,5.176532910837388
