Unnamed: 0,X,Y,ID,Weight,Cluster,MV_Power,Population,Substation,geometry
16088.0,1125764.80992684,314445.7920512384,16097.0,1.0,20.0,0.0,0.0,1.0,POINT (1125764.80992684 314445.7920512384)
17800.0,1126127.8848293517,314687.98412728694,17826.0,1.0,20.0,0.0,0.0,1.0,POINT (1126127.884829352 314687.9841272869)
19216.0,1124758.0959665528,313998.1537240885,16092.0,3.0,20.0,0.5250218662914928,417.0,1.0,POINT (1124758.095966553 313998.1537240885)
19217.0,1126078.7978850391,315169.7697888689,17823.0,3.0,20.0,0.5058342526410077,402.0,1.0,POINT (1126078.797885039 315169.7697888689)
19218.0,1124841.4497261178,313745.5958859502,22570.0,3.0,20.0,0.3070190622140695,244.0,1.0,POINT (1124841.449726118 313745.5958859502)
19219.0,1124614.2023728252,313825.8560261521,22575.0,3.0,20.0,1.6713736150930594,1326.0,1.0,POINT (1124614.202372825 313825.8560261521)
19220.0,1125532.1587442171,314106.56311234715,22604.0,3.0,20.0,0.5538732645533107,440.0,1.0,POINT (1125532.158744217 314106.5631123472)
19221.0,1125584.0899692257,314467.7632358503,22641.0,3.0,20.0,0.519885278478399,413.0,1.0,POINT (1125584.089969226 314467.7632358503)
19222.0,1126762.292548713,314640.035456219,22665.0,3.0,20.0,0.2737856875239192,218.0,1.0,POINT (1126762.292548713 314640.035456219)
19223.0,1126123.2070031974,314694.7025402239,22676.0,3.0,20.0,0.9925050842010222,787.0,1.0,POINT (1126123.207003197 314694.7025402239)
19224.0,1126414.670430675,314910.6961757509,22724.0,3.0,20.0,0.4657450371819573,370.0,1.0,POINT (1126414.670430675 314910.6961757509)
19225.0,1127236.508655014,315050.45768743684,22745.0,3.0,20.0,1.4462308479858947,1147.0,1.0,POINT (1127236.508655014 315050.4576874368)
19226.0,1126107.7122771859,315426.9158546103,22813.0,3.0,20.0,0.4884791013356801,388.0,1.0,POINT (1126107.712277186 315426.9158546103)
19227.0,1127823.4310234478,315491.8150212321,22824.0,3.0,20.0,0.7122745481267705,565.0,1.0,POINT (1127823.431023448 315491.8150212321)
19228.0,1127393.0367886731,315524.1915876623,22831.0,3.0,20.0,0.63572739025494,505.0,1.0,POINT (1127393.036788673 315524.1915876623)
19229.0,1126254.5516393457,315664.4853802641,22860.0,3.0,20.0,0.5471055360742517,434.0,1.0,POINT (1126254.551639346 315664.4853802641)
19230.0,1126391.7643769074,315869.3183965732,22876.0,3.0,20.0,0.5172014765696483,411.0,1.0,POINT (1126391.764376907 315869.3183965732)
19231.0,1126818.4094377684,316078.78484497627,22894.0,3.0,20.0,1.107557256200292,879.0,1.0,POINT (1126818.409437768 316078.7848449763)
3604.0,1126465.9916929721,314782.1513528564,22701.0,2.0,20.0,0.0,0.0,1.0,POINT (1126465.991692972 314782.1513528564)
3733.0,1127424.3420143852,315518.52878343174,22830.0,2.0,20.0,0.0,0.0,1.0,POINT (1127424.342014385 315518.5287834317)
19232.0,1101967.7531276494,313808.89080830663,22931.0,3.0,21.0,1.5529417617041783,1232.0,1.0,POINT (1101967.753127649 313808.8908083066)
19233.0,1101763.5442334958,314118.8339836033,22969.0,3.0,21.0,1.1720177146980353,930.0,1.0,POINT (1101763.544233496 314118.8339836033)
19234.0,1126485.0765630852,313931.6149651542,22996.0,3.0,22.0,0.2840199166375237,226.0,1.0,POINT (1126485.076563085 313931.6149651542)
19235.0,1126141.9842393966,314059.2667378414,23021.0,3.0,22.0,0.6826759070319098,542.0,1.0,POINT (1126141.984239397 314059.2667378414)
16887.0,1093906.2951998378,314404.7573346569,16907.0,1.0,23.0,0.0,0.0,1.0,POINT (1093906.295199838 314404.7573346569)
16888.0,1093897.8221358994,314440.4039901269,16908.0,1.0,23.0,0.0,0.0,1.0,POINT (1093897.822135899 314440.4039901269)
16889.0,1093884.6357629232,314483.6499030119,16909.0,1.0,23.0,0.0,0.0,1.0,POINT (1093884.635762923 314483.6499030119)
19236.0,1093911.5726350648,314309.6160886849,23062.0,3.0,23.0,0.4980931921262999,395.0,1.0,POINT (1093911.572635065 314309.6160886849)
19237.0,1093998.4062518359,314331.12032546557,23074.0,3.0,23.0,0.4563904394544997,362.0,1.0,POINT (1093998.406251836 314331.1203254656)
19238.0,1093768.3043364342,314436.6641603243,23106.0,3.0,23.0,1.302767622664168,1033.0,1.0,POINT (1093768.304336434 314436.6641603243)
19239.0,1093665.7154148505,314649.220327308,23165.0,3.0,23.0,0.6793516040492702,539.0,1.0,POINT (1093665.715414851 314649.220327308)
19240.0,1094013.5337261492,314691.4586448054,23179.0,3.0,23.0,0.936867991267024,743.0,1.0,POINT (1094013.533726149 314691.4586448054)
19241.0,1093776.8305462566,315107.17842121876,23219.0,3.0,23.0,0.11631434741320908,93.0,1.0,POINT (1093776.830546257 315107.1784212188)
19242.0,1093597.493493583,315223.7529134919,23226.0,3.0,23.0,0.40644485748565945,323.0,1.0,POINT (1093597.493493583 315223.7529134919)
4022.0,1093818.83089177,314468.5815798237,23119.0,2.0,23.0,0.0,0.0,1.0,POINT (1093818.83089177 314468.5815798237)
15662.0,1103754.1362099291,314331.4601083166,15666.0,1.0,24.0,0.0,0.0,1.0,POINT (1103754.136209929 314331.4601083166)
19243.0,1103582.9441334526,313998.9022121858,23239.0,3.0,24.0,0.3221580837009189,256.0,1.0,POINT (1103582.944133453 313998.9022121858)
19244.0,1104376.1520244835,314456.6340169309,23278.0,3.0,24.0,1.573436509037877,1248.0,1.0,POINT (1104376.152024484 314456.6340169309)
19245.0,1103781.9080869884,314532.71600646194,23287.0,3.0,24.0,0.3628273494823559,288.0,1.0,POINT (1103781.908086988 314532.7160064619)
17595.0,1107117.412579945,315678.13412765693,17618.0,1.0,25.0,0.0,0.0,1.0,POINT (1107117.412579945 315678.1341276569)
17603.0,1107119.4667976769,314988.9332889894,17626.0,1.0,25.0,0.0,0.0,1.0,POINT (1107119.466797677 314988.9332889894)
19246.0,1107116.3281564936,314767.89308901003,17631.0,3.0,25.0,0.6397437392913543,508.0,1.0,POINT (1107116.328156494 314767.89308901)
19247.0,1106781.3209718606,315247.6666933145,23337.0,3.0,25.0,1.42462958980251,1130.0,1.0,POINT (1106781.320971861 315247.6666933145)
19248.0,1107067.7468617863,315652.9329156274,23362.0,3.0,25.0,0.8299550101134153,659.0,1.0,POINT (1107067.746861786 315652.9329156274)
19249.0,1107546.659829107,315994.9897268551,23379.0,3.0,25.0,1.0404953008084683,825.0,1.0,POINT (1107546.659829107 315994.9897268551)
19250.0,1114711.7661062237,314638.81709697226,23393.0,3.0,26.0,0.2295882687267956,183.0,1.0,POINT (1114711.766106224 314638.8170969723)
19251.0,1114933.7515675342,314707.028095581,23408.0,3.0,26.0,0.6435890984750008,511.0,1.0,POINT (1114933.751567534 314707.028095581)
18070.0,1105107.595696318,315666.40438009193,18098.0,1.0,27.0,0.0,0.0,1.0,POINT (1105107.595696318 315666.4043800919)
18080.0,1104840.421419681,315471.50592169346,18108.0,1.0,27.0,0.0,0.0,1.0,POINT (1104840.421419681 315471.5059216935)
19252.0,1105156.1262262063,315612.79344612244,18117.0,3.0,27.0,0.8274456946914258,657.0,1.0,POINT (1105156.126226206 315612.7934461224)
19253.0,1104932.576471607,314719.3081904739,23438.0,3.0,27.0,0.48526444856110995,385.0,1.0,POINT (1104932.576471607 314719.3081904739)
19254.0,1105109.0098180291,314995.67036196677,23467.0,3.0,27.0,0.4249319523304432,337.0,1.0,POINT (1105109.009818029 314995.6703619668)
19255.0,1105040.7998292365,315426.8921089648,23482.0,3.0,27.0,0.4596652398667894,365.0,1.0,POINT (1105040.799829236 315426.8921089648)
19256.0,1105357.3573060532,315645.5486729369,23532.0,3.0,27.0,0.7465137217066309,592.0,1.0,POINT (1105357.357306053 315645.5486729369)
19257.0,1103146.0749096393,315280.4244316023,23577.0,3.0,28.0,0.974224112742656,773.0,1.0,POINT (1103146.074909639 315280.4244316023)
17043.0,1101557.4441477065,316558.35337732197,17064.0,1.0,29.0,0.0,0.0,1.0,POINT (1101557.444147706 316558.353377322)
17049.0,1101798.3538431171,316171.6350730494,17070.0,1.0,29.0,0.0,0.0,1.0,POINT (1101798.353843117 316171.6350730494)
19258.0,1101514.3197462338,316621.21013151127,17063.0,3.0,29.0,0.7697979722581467,611.0,1.0,POINT (1101514.319746234 316621.2101315113)
19259.0,1101975.4631507474,315817.87797565275,23591.0,3.0,29.0,0.21217112343590536,169.0,1.0,POINT (1101975.463150747 315817.8779756528)
19260.0,1102038.3125674308,316227.0794569369,23614.0,3.0,29.0,0.8126853080268378,645.0,1.0,POINT (1102038.312567431 316227.0794569369)
19261.0,1101210.251903636,316365.74393714557,23633.0,3.0,29.0,0.2668817009796967,212.0,1.0,POINT (1101210.251903636 316365.7439371456)
19262.0,1101897.8119793348,316680.128543546,23669.0,3.0,29.0,0.3611991701899348,287.0,1.0,POINT (1101897.811979335 316680.128543546)
19125.0,1105553.1799109268,310825.5518431572,20493.0,3.0,3.0,1.5056246441334216,1194.0,1.0,POINT (1105553.179910927 310825.5518431572)
19126.0,1105369.653320279,311199.5169620451,20503.0,3.0,3.0,0.3228594938054815,256.0,1.0,POINT (1105369.653320279 311199.5169620451)
19263.0,1110292.7971848685,316129.49216127675,23705.0,3.0,30.0,1.0115114346066036,802.0,1.0,POINT (1110292.797184868 316129.4921612768)
19264.0,1110607.4934494265,316531.5663791561,23729.0,3.0,30.0,0.6410801378885904,509.0,1.0,POINT (1110607.493449426 316531.5663791561)
19265.0,1110848.5901002935,316735.2822156291,23747.0,3.0,30.0,1.3840059522680337,1098.0,1.0,POINT (1110848.590100294 316735.2822156291)
19266.0,1110680.6194831128,316864.4996795089,23764.0,3.0,30.0,1.2095037312550587,959.0,1.0,POINT (1110680.619483113 316864.4996795089)
19267.0,1110561.3231223335,317364.4726761144,23794.0,3.0,30.0,0.5984028816223144,475.0,1.0,POINT (1110561.323122334 317364.4726761144)
4658.0,1110759.752536706,316776.509137895,23755.0,2.0,30.0,0.0,0.0,1.0,POINT (1110759.752536706 316776.509137895)
17789.0,1125153.1577522808,316528.00986104674,17814.0,1.0,31.0,0.0,0.0,1.0,POINT (1125153.157752281 316528.0098610467)
17792.0,1125392.5986887235,316324.46975055593,17817.0,1.0,31.0,0.0,0.0,1.0,POINT (1125392.598688724 316324.4697505559)
19268.0,1125747.8175088249,316181.9880308336,23810.0,3.0,31.0,1.41941739675161,1126.0,1.0,POINT (1125747.817508825 316181.9880308336)
19269.0,1125338.3692194105,316338.45754336554,23833.0,3.0,31.0,0.5529859181996938,439.0,1.0,POINT (1125338.36921941 316338.4575433655)
19270.0,1124910.9538208628,316546.07093226106,23848.0,3.0,31.0,0.1931192566467835,154.0,1.0,POINT (1124910.953820863 316546.0709322611)
19271.0,1125166.246801517,316599.3647269193,23852.0,3.0,31.0,1.0419816348788975,827.0,1.0,POINT (1125166.246801517 316599.3647269193)
19272.0,1109337.0436789368,316443.9112159036,23879.0,3.0,32.0,1.4597136100562842,1158.0,1.0,POINT (1109337.043678937 316443.9112159036)
19273.0,1109189.2261746041,316593.2538335184,23896.0,3.0,32.0,0.3071848774815465,244.0,1.0,POINT (1109189.226174604 316593.2538335184)
19274.0,1103758.26692825,316317.09922390105,15951.0,3.0,33.0,0.0867914426648939,69.0,1.0,POINT (1103758.26692825 316317.0992239011)
19275.0,1103901.5579677413,316407.253056633,23920.0,3.0,33.0,0.7620261914021259,605.0,1.0,POINT (1103901.557967741 316407.253056633)
19276.0,1104364.0960126182,316689.6999651818,23937.0,3.0,33.0,0.15642962103491428,125.0,1.0,POINT (1104364.096012618 316689.6999651818)
17325.0,1104538.9043164009,317364.9773365618,17348.0,1.0,34.0,0.0,0.0,1.0,POINT (1104538.904316401 317364.9773365618)
17337.0,1104937.8957506155,316925.6061901936,17360.0,1.0,34.0,0.0,0.0,1.0,POINT (1104937.895750616 316925.6061901936)
19277.0,1105908.0121406526,316294.1941189041,23943.0,3.0,34.0,0.13575780593597134,108.0,1.0,POINT (1105908.012140653 316294.1941189041)
19278.0,1105296.2705073971,316602.8922437341,23949.0,3.0,34.0,0.10591059469961904,84.0,1.0,POINT (1105296.270507397 316602.8922437341)
19279.0,1104768.6678007704,316743.9824763892,23961.0,3.0,34.0,0.2678235452669161,213.0,1.0,POINT (1104768.66780077 316743.9824763892)
19280.0,1104958.2765072924,316899.44164020225,23978.0,3.0,34.0,0.0,0.0,1.0,POINT (1104958.276507292 316899.4416402022)
19281.0,1105149.9746848852,317091.1355661166,24009.0,3.0,34.0,0.5952084677069036,472.0,1.0,POINT (1105149.974684885 317091.1355661166)
19282.0,1104545.2899715262,317268.23606936354,24034.0,3.0,34.0,0.8146561153514964,646.0,1.0,POINT (1104545.289971526 317268.2360693635)
19283.0,1104147.9523634035,317622.32965545583,24057.0,3.0,34.0,0.6201893086476369,492.0,1.0,POINT (1104147.952363404 317622.3296554558)
19284.0,1103093.25997524,316495.39118569804,24070.0,3.0,35.0,0.6106449472582018,485.0,1.0,POINT (1103093.25997524 316495.391185698)
19285.0,1102845.5263095766,316832.76859990804,24084.0,3.0,35.0,1.1142584656380317,884.0,1.0,POINT (1102845.526309577 316832.768599908)
16146.0,1092117.5140606784,317497.0092954271,16155.0,1.0,36.0,0.0,0.0,1.0,POINT (1092117.514060678 317497.0092954271)
16159.0,1092281.252327613,318602.068362967,16170.0,1.0,36.0,0.0,0.0,1.0,POINT (1092281.252327613 318602.068362967)
16160.0,1092303.8345613263,318676.88416729984,16171.0,1.0,36.0,0.0,0.0,1.0,POINT (1092303.834561326 318676.8841672998)
16170.0,1092511.6128429729,319369.1301579393,16181.0,1.0,36.0,0.0,0.0,1.0,POINT (1092511.612842973 319369.1301579393)
16916.0,1092571.892060037,318054.7765824005,16936.0,1.0,36.0,0.0,0.0,1.0,POINT (1092571.892060037 318054.7765824005)
16927.0,1092336.7285700687,318600.9779437281,16947.0,1.0,36.0,0.0,0.0,1.0,POINT (1092336.728570069 318600.9779437281)
19286.0,1092118.9122349229,317548.4541001694,16156.0,3.0,36.0,0.0,0.0,1.0,POINT (1092118.912234923 317548.4541001694)
19287.0,1092115.9648029446,317958.84885820537,16163.0,3.0,36.0,0.3228914374274176,257.0,1.0,POINT (1092115.964802945 317958.8488582054)
19288.0,1092628.6929833095,316944.4447659905,24114.0,3.0,36.0,0.39782125352739217,316.0,1.0,POINT (1092628.69298331 316944.4447659905)
19289.0,1092247.7739584362,317091.2208848312,24134.0,3.0,36.0,0.2483339533075556,197.0,1.0,POINT (1092247.773958436 317091.2208848312)
19290.0,1091874.322554498,317282.27673883236,24151.0,3.0,36.0,0.5872439942918382,466.0,1.0,POINT (1091874.322554498 317282.2767388324)
19291.0,1092278.8678311936,317425.18811177573,24186.0,3.0,36.0,0.1015704816526121,81.0,1.0,POINT (1092278.867831194 317425.1881117757)
19292.0,1092678.845153065,317534.5119890359,24237.0,3.0,36.0,0.408611475111128,324.0,1.0,POINT (1092678.845153065 317534.5119890359)
19293.0,1092401.075075497,317595.9167108027,24281.0,3.0,36.0,0.6275953550596495,498.0,1.0,POINT (1092401.075075497 317595.9167108027)
19294.0,1091781.960443101,317602.88553775137,24285.0,3.0,36.0,0.5991647917945105,476.0,1.0,POINT (1091781.960443101 317602.8855377514)
19295.0,1092666.8525966578,317852.14125692303,24355.0,3.0,36.0,0.5287072259026604,420.0,1.0,POINT (1092666.852596658 317852.141256923)
19296.0,1092427.3646954773,317933.6260507987,24371.0,3.0,36.0,0.44578972051809496,354.0,1.0,POINT (1092427.364695477 317933.6260507987)
19297.0,1092654.4620784577,318093.4547421675,24396.0,3.0,36.0,0.5488501579697067,436.0,1.0,POINT (1092654.462078458 318093.4547421675)
19298.0,1091454.7940907413,318131.71379467065,24407.0,3.0,36.0,0.8720447079770199,692.0,1.0,POINT (1091454.794090741 318131.7137946706)
19299.0,1091135.6836379746,318412.66002657573,24453.0,3.0,36.0,0.8250516370824864,655.0,1.0,POINT (1091135.683637975 318412.6600265757)
19300.0,1091748.5173244877,318529.22009061807,24470.0,3.0,36.0,0.0,0.0,1.0,POINT (1091748.517324488 318529.2200906181)
19301.0,1092474.3505397327,318835.76774342504,24533.0,3.0,36.0,0.5030409749348957,399.0,1.0,POINT (1092474.350539733 318835.767743425)
19302.0,1090832.55722064,318917.68937794724,24561.0,3.0,36.0,2.1491820636096297,1704.0,1.0,POINT (1090832.55722064 318917.6893779472)
19303.0,1092122.1930632594,318927.4399934857,24562.0,3.0,36.0,0.534983552812456,425.0,1.0,POINT (1092122.193063259 318927.4399934857)
19304.0,1091532.1278249754,318932.4929780711,24563.0,3.0,36.0,0.6726925574981414,534.0,1.0,POINT (1091532.127824975 318932.4929780711)
19305.0,1091456.4988801805,319375.60989021463,24629.0,3.0,36.0,0.7526570839065688,597.0,1.0,POINT (1091456.498880181 319375.6098902146)
19306.0,1092739.7452403242,319443.69649338035,24657.0,3.0,36.0,1.5314331264324017,1215.0,1.0,POINT (1092739.745240324 319443.6964933804)
19307.0,1092288.4636630493,319468.9299081781,24670.0,3.0,36.0,1.0900209102115117,865.0,1.0,POINT (1092288.463663049 319468.9299081781)
19308.0,1091196.493775609,319667.62391290447,24729.0,3.0,36.0,0.4906233113950437,389.0,1.0,POINT (1091196.493775609 319667.6239129045)
5070.0,1092285.1433416212,317367.46030221554,24167.0,2.0,36.0,0.0,0.0,1.0,POINT (1092285.143341621 317367.4603022155)
5113.0,1092199.1022284008,317495.81256434077,24210.0,2.0,36.0,0.0,0.0,1.0,POINT (1092199.102228401 317495.8125643408)
5262.0,1092624.1418342628,317878.6712127042,24359.0,2.0,36.0,0.0,0.0,1.0,POINT (1092624.141834263 317878.6712127042)
5412.0,1092152.4704364906,318697.4411251881,24509.0,2.0,36.0,0.0,0.0,1.0,POINT (1092152.470436491 318697.4411251881)
15853.0,1095566.266697362,317436.3421479664,15858.0,1.0,37.0,0.0,0.0,1.0,POINT (1095566.266697362 317436.3421479664)
15863.0,1095916.7433556379,317151.6111137353,15868.0,1.0,37.0,0.0,0.0,1.0,POINT (1095916.743355638 317151.6111137353)
16057.0,1095936.8125415093,317781.8874322616,16065.0,1.0,37.0,0.0,0.0,1.0,POINT (1095936.812541509 317781.8874322616)
16059.0,1095922.6843995634,317609.9381216585,16067.0,1.0,37.0,0.0,0.0,1.0,POINT (1095922.684399563 317609.9381216585)
19309.0,1095364.2145862966,317650.5781823821,15852.0,3.0,37.0,0.6640834368456591,527.0,1.0,POINT (1095364.214586297 317650.5781823821)
19310.0,1096040.423527165,317191.5247854278,24757.0,3.0,37.0,0.5593326709506747,444.0,1.0,POINT (1096040.423527165 317191.5247854278)
19311.0,1096210.0761341527,317273.49088563764,24779.0,3.0,37.0,0.9541879500999106,757.0,1.0,POINT (1096210.076134153 317273.4908856376)
19312.0,1095552.7120406695,317383.7004911924,24800.0,3.0,37.0,0.6858019266901789,544.0,1.0,POINT (1095552.71204067 317383.7004911924)
19313.0,1096066.7499545834,317591.7663686103,24824.0,3.0,37.0,0.39705573606061495,315.0,1.0,POINT (1096066.749954583 317591.7663686103)
19314.0,1095919.2024188356,317807.1604959891,24855.0,3.0,37.0,0.4314554793555457,343.0,1.0,POINT (1095919.202418836 317807.1604959891)
19315.0,1095935.6942054452,318176.2199857606,24894.0,3.0,37.0,0.7740711512866322,614.0,1.0,POINT (1095935.694205445 318176.2199857606)
19316.0,1096409.8896310742,318199.5514418007,24896.0,3.0,37.0,0.5877520755389789,467.0,1.0,POINT (1096409.889631074 318199.5514418007)
19317.0,1108491.0269411409,317423.2325545305,24933.0,3.0,38.0,0.5785778894510355,459.0,1.0,POINT (1108491.026941141 317423.2325545305)
19318.0,1107956.4292642812,317484.7697765239,24940.0,3.0,38.0,0.4817133310678843,382.0,1.0,POINT (1107956.429264281 317484.7697765239)
19319.0,1107908.5621711642,318110.2825122173,24957.0,3.0,38.0,0.7829328559325621,621.0,1.0,POINT (1107908.562171164 318110.2825122173)
19320.0,1107584.513664625,318362.31712670287,24980.0,3.0,38.0,1.2507209076752532,992.0,1.0,POINT (1107584.513664625 318362.3171267029)
19321.0,1099295.322323557,317593.16250234673,25000.0,3.0,39.0,0.8095945193316484,642.0,1.0,POINT (1099295.322323557 317593.1625023467)
19322.0,1099011.7301102057,317903.3946699035,25022.0,3.0,39.0,0.9934302391877043,788.0,1.0,POINT (1099011.730110206 317903.3946699035)
19323.0,1099441.9557196938,317952.57799494,25028.0,3.0,39.0,0.4154259805421571,330.0,1.0,POINT (1099441.955719694 317952.57799494)
5922.0,1099204.6263453464,317883.1781645929,25019.0,2.0,39.0,0.0,0.0,1.0,POINT (1099204.626345346 317883.1781645929)
16533.0,1107920.3770288627,311335.56905273604,16546.0,1.0,4.0,0.0,0.0,1.0,POINT (1107920.377028863 311335.569052736)
19127.0,1107389.690625315,311611.6782767023,16551.0,3.0,4.0,0.3046900970871384,242.0,1.0,POINT (1107389.690625315 311611.6782767023)
19128.0,1107642.575106551,310711.64029936085,20509.0,3.0,4.0,0.17189422280938774,137.0,1.0,POINT (1107642.575106551 310711.6402993608)
19129.0,1108072.704908266,310951.21182677976,20527.0,3.0,4.0,0.2986420725916957,237.0,1.0,POINT (1108072.704908266 310951.2118267798)
19130.0,1107860.722383027,311318.4480704413,20573.0,3.0,4.0,0.7335263064960101,582.0,1.0,POINT (1107860.722383027 311318.4480704413)
19131.0,1108262.026808308,311348.0632272501,20577.0,3.0,4.0,0.373970921146977,297.0,1.0,POINT (1108262.026808308 311348.0632272501)
19132.0,1107043.2736126916,311350.0288401314,20581.0,3.0,4.0,1.7673463886707752,1402.0,1.0,POINT (1107043.273612692 311350.0288401314)
19324.0,1106283.3367798328,318591.3446329915,17858.0,3.0,40.0,1.7549809641451448,1392.0,1.0,POINT (1106283.336779833 318591.3446329915)
19325.0,1106363.1518259794,318115.43880932394,25080.0,3.0,40.0,1.0108231810836104,802.0,1.0,POINT (1106363.151825979 318115.4388093239)
19326.0,1105640.7649424109,318165.53474817873,25090.0,3.0,40.0,0.7039334305771836,559.0,1.0,POINT (1105640.764942411 318165.5347481787)
19327.0,1105368.7283710977,318161.85300516256,25091.0,3.0,40.0,0.8399188472988369,666.0,1.0,POINT (1105368.728371098 318161.8530051626)
19328.0,1106099.835726652,318380.50169017893,25122.0,3.0,40.0,1.2514443344253678,993.0,1.0,POINT (1106099.835726652 318380.5016901789)
19329.0,1104874.9568769278,318576.42404232704,25190.0,3.0,40.0,1.1958466282406368,949.0,1.0,POINT (1104874.956876928 318576.424042327)
19330.0,1105506.1564148932,318688.1738634344,25241.0,3.0,40.0,0.34650654388977603,275.0,1.0,POINT (1105506.156414893 318688.1738634344)
19331.0,1106045.8206294926,318792.0868822497,25274.0,3.0,40.0,0.6403769054928341,508.0,1.0,POINT (1106045.820629493 318792.0868822497)
6147.0,1106192.1196288208,318686.58844265115,25244.0,2.0,40.0,0.0,0.0,1.0,POINT (1106192.119628821 318686.5884426511)
19332.0,1093296.2799044624,318087.08770055405,25287.0,3.0,41.0,0.4763166920773618,378.0,1.0,POINT (1093296.279904462 318087.0877005541)
19333.0,1093073.901845213,318339.8069218468,25300.0,3.0,41.0,0.6982836121911401,554.0,1.0,POINT (1093073.901845213 318339.8069218468)
19334.0,1093572.7450642926,318612.8664178748,25316.0,3.0,41.0,0.3715912818908691,295.0,1.0,POINT (1093572.745064293 318612.8664178748)
19335.0,1099703.7487651294,318303.7696479691,25325.0,3.0,42.0,0.3722432615950301,296.0,1.0,POINT (1099703.748765129 318303.7696479691)
19336.0,1099810.0026629,318660.9846615576,25338.0,3.0,42.0,0.8821048234819292,700.0,1.0,POINT (1099810.0026629 318660.9846615576)
17078.0,1110035.3254718278,318401.8403644316,17099.0,1.0,43.0,0.0,0.0,1.0,POINT (1110035.325471828 318401.8403644316)
19337.0,1110273.645952086,318431.2332542509,17123.0,3.0,43.0,0.9263707075033102,735.0,1.0,POINT (1110273.645952086 318431.2332542509)
19338.0,1109953.521939481,318333.9457072018,25353.0,3.0,43.0,1.4112616777849625,1119.0,1.0,POINT (1109953.521939481 318333.9457072018)
19339.0,1109996.8037343144,318698.616430632,25410.0,3.0,43.0,0.7883742090173669,626.0,1.0,POINT (1109996.803734314 318698.616430632)
19340.0,1110402.475664762,318795.99955949467,25423.0,3.0,43.0,0.9584924544944421,760.0,1.0,POINT (1110402.475664762 318795.9995594947)
19341.0,1125060.7631153457,318444.2488207549,25441.0,3.0,44.0,1.1406695742220492,905.0,1.0,POINT (1125060.763115346 318444.2488207549)
19342.0,1124934.6639700185,319133.8528663332,25458.0,3.0,44.0,0.6065631737580172,481.0,1.0,POINT (1124934.663970019 319133.8528663332)
19343.0,1108261.2853131972,318455.85847227287,25479.0,3.0,45.0,1.2186394639917322,967.0,1.0,POINT (1108261.285313197 318455.8584722729)
19344.0,1108836.6688123266,318601.76698017464,25492.0,3.0,45.0,0.4427757242563608,352.0,1.0,POINT (1108836.668812327 318601.7669801746)
19345.0,1127053.9190639595,318535.1363204195,25502.0,3.0,46.0,0.7654018264633041,607.0,1.0,POINT (1127053.91906396 318535.1363204195)
19346.0,1126893.1739148395,319085.46036748035,25521.0,3.0,46.0,0.9053786262306006,718.0,1.0,POINT (1126893.17391484 319085.4603674804)
15115.0,1107998.2384130205,319068.4340165428,15116.0,1.0,47.0,0.0,0.0,1.0,POINT (1107998.238413021 319068.4340165428)
19347.0,1107618.407217384,318915.6877614372,15107.0,3.0,47.0,0.30331045305406723,241.0,1.0,POINT (1107618.407217384 318915.6877614372)
19348.0,1108443.7791199973,319557.1015827932,15132.0,3.0,47.0,0.6337137921651204,503.0,1.0,POINT (1108443.779119997 319557.1015827932)
19349.0,1107860.4386580144,319507.846973366,15190.0,3.0,47.0,1.3501179155573113,1071.0,1.0,POINT (1107860.438658014 319507.846973366)
19350.0,1107134.5490626846,318835.5289571573,25531.0,3.0,47.0,0.8730762222221304,693.0,1.0,POINT (1107134.549062685 318835.5289571573)
19351.0,1108907.908314242,319357.21501104464,25582.0,3.0,47.0,0.341940660390768,272.0,1.0,POINT (1108907.908314242 319357.2150110446)
19352.0,1125088.5435942914,319546.6601683029,25628.0,3.0,48.0,0.32388116406964823,257.0,1.0,POINT (1125088.543594291 319546.6601683029)
19353.0,1124726.4173760393,319939.4420132516,25647.0,3.0,48.0,0.9548781870936488,758.0,1.0,POINT (1124726.417376039 319939.4420132516)
15785.0,1092793.702588683,321117.37031021394,15789.0,1.0,49.0,0.0,0.0,1.0,POINT (1092793.702588683 321117.3703102139)
16184.0,1092819.471821961,321390.8676281302,16195.0,1.0,49.0,0.0,0.0,1.0,POINT (1092819.471821961 321390.8676281302)
16191.0,1093079.612007322,321840.70564171573,16202.0,1.0,49.0,0.0,0.0,1.0,POINT (1093079.612007322 321840.7056417157)
19354.0,1092522.8059551814,320768.01111620216,25667.0,3.0,49.0,1.0324503506840883,819.0,1.0,POINT (1092522.805955181 320768.0111162022)
19355.0,1092738.44922877,320978.7308968232,25685.0,3.0,49.0,0.17391839860795855,138.0,1.0,POINT (1092738.44922877 320978.7308968232)
19356.0,1092096.151295995,320990.22431902576,25689.0,3.0,49.0,0.4810049974596178,382.0,1.0,POINT (1092096.151295995 320990.2243190258)
19357.0,1093114.6236586592,321179.90552596404,25720.0,3.0,49.0,0.589684805998931,468.0,1.0,POINT (1093114.623658659 321179.905525964)
19358.0,1092550.063562328,321248.11634337326,25725.0,3.0,49.0,0.8684838740030923,689.0,1.0,POINT (1092550.063562328 321248.1163433733)
19359.0,1092562.5056495129,321547.16973710014,25754.0,3.0,49.0,1.0345287068684896,821.0,1.0,POINT (1092562.505649513 321547.1697371001)
19360.0,1093128.148178788,321820.4004087762,25794.0,3.0,49.0,0.7959467935991716,632.0,1.0,POINT (1093128.148178788 321820.4004087762)
