,Cost,ID1,ID2,Length,geometry,Type,C1,C2
0,21229.48225899019,17858,25531,1112.3491405411808,"LINESTRING (1106283.336779833 318591.3446329915, 1106314.883720379 318492.999171732, 1106352.348249954 318503.7135515434, 1106367.964532647 318513.9327514197, 1106402.667441877 318517.0301440949, 1106518.121246116 318664.7453569041, 1106718.121246116 318664.7453569041, 1106918.121246116 318664.7453569041, 1107118.121246116 318864.7453569041, 1107143.804416656 318848.3146091493, 1107134.549062685 318835.5289571573)",C-C,40.0,47.0
0,111623.83843054296,25190,16301,6314.123421682603,"LINESTRING (1104874.956876928 318576.424042327, 1104854.866718267 318598.4114112199, 1104837.678151201 318590.4950239978, 1104800.638407671 318557.0957831221, 1104782.062650729 318556.2968902744, 1104518.121246116 318664.7453569041, 1104318.121246116 318864.7453569041, 1104318.121246116 319064.7453569041, 1104118.121246116 319264.7453569041, 1104118.121246116 319464.7453569041, 1104118.121246116 319664.7453569041, 1104174.569022585 319863.2561468629, 1104262.105464443 319934.3124071819, 1104354.471367527 320001.2318897335, 1104481.886767899 320094.3409430754, 1104631.366530468 320209.0733415121, 1104781.152727945 320318.4099540302, 1104857.246931858 320373.3495083639, 1104890.820217493 320397.1031106404, 1104909.784815549 320409.4696599743, 1104936.631770853 320427.0020460301, 1104981.750870376 320458.852154434, 1104995.201615058 320467.7860256219, 1105014.603594159 320480.6572953349, 1105059.974226132 320510.7869455807, 1105100.541001608 320537.7292932642, 1105117.806841824 320549.1943501793, 1105287.050443359 320659.7898092215, 1105345.868168407 320699.6076435908, 1105383.911785164 320725.8401866341, 1105590.02250534 320867.9596387175, 1105629.101364597 320894.9047465179, 1105755.626396677 320986.227357799, 1105718.121246116 321264.7453569041, 1105718.121246116 321464.7453569041, 1105718.121246116 321664.7453569041, 1105718.121246116 321864.7453569041, 1105718.121246116 322064.7453569041, 1105718.121246116 322264.7453569041, 1105669.629287491 322507.4128160559, 1105718.121246116 322664.7453569041, 1105695.958090975 322866.3687273829, 1105553.249121633 323026.7350641695, 1105396.465651153 323195.1018825872, 1105208.597747445 323373.0713231808)",C-C,40.0,54.0
0,46521.07582381866,25300,25667,3630.931186218059,"LINESTRING (1093073.901845213 318339.8069218468, 1093095.108264333 318294.3712202631, 1093106.797753537 318280.5926320393, 1093097.821526712 318256.9102680757, 1092918.121246116 318064.7453569041, 1092718.121246116 318064.7453569041, 1092654.462078458 318093.4547421675, 1092600.297131639 318092.6489793438, 1092586.539195951 318060.461894653, 1092571.892060037 318054.7765824005, 1092550.963849331 318090.6805351732, 1092530.085484928 318127.9339421627, 1092511.478758298 318163.5788291256, 1092498.522439871 318197.3424899259, 1092489.680532545 318229.5713663161, 1092467.90435258 318302.8684701645, 1092452.447607461 318351.1829040495, 1092438.754518442 318390.4516869512, 1092391.725354377 318488.0846832335, 1092365.934242065 318541.5616705015, 1092336.728570069 318600.9779437281, 1092323.606904413 318628.0503327589, 1092303.834561326 318676.8841672998, 1092337.092697597 318785.5738263335, 1092355.085979838 318845.2847974699, 1092365.820623957 318878.6099037284, 1092384.255349596 318945.9438582186, 1092401.465651488 319011.0016901772, 1092430.002644739 319118.7856507574, 1092442.512247169 319164.6531058032, 1092459.921366205 319219.150702654, 1092477.489129419 319271.7229164127, 1092511.612842973 319369.1301579393, 1092540.378172691 319459.9616342973, 1092549.794812019 319494.9556991321, 1092560.322668074 319548.3884040489, 1092570.038021552 319615.4865351987, 1092572.989723167 319676.4395505927, 1092564.653992955 319933.9753639569, 1092554.972290835 320147.1566469815, 1092612.004504134 320338.783952748, 1092698.653117937 320566.9989171107, 1092522.805955181 320768.0111162022)",C-C,41.0,49.0
0,210786.0293387306,25325,15789,10414.175199737772,"LINESTRING (1099703.748765129 318303.7696479691, 1099718.121246116 318064.7453569041, 1099441.955719694 317952.57799494, 1099332.289126523 317913.5462874467, 1099315.431873799 317906.8598638066, 1099204.626345346 317883.1781645929, 1099109.546470052 317813.4282804062, 1099093.145630952 317811.0563549821, 1099078.121154711 317776.3670096946, 1099039.354441958 317812.5929601882, 1098997.06449128 317866.3513862442, 1098718.121246116 317864.7453569041, 1098435.982738227 317912.579163348, 1098318.121246116 318064.7453569041, 1098118.121246116 318064.7453569041, 1097918.121246116 318064.7453569041, 1097718.121246116 318064.7453569041, 1097518.121246116 318064.7453569041, 1097318.121246116 318064.7453569041, 1097118.121246116 318064.7453569041, 1096918.121246116 318064.7453569041, 1096718.121246116 318064.7453569041, 1096432.425007758 318153.6450557333, 1096341.610142882 317957.6353688263, 1096232.721946722 317796.9523102904, 1096136.017334355 317651.1348597749, 1096093.466184433 317639.9395132689, 1096055.124411556 317631.7729524286, 1096066.749954583 317591.7663686103, 1096029.367166011 317572.1988732792, 1095998.677290678 317568.932831717, 1095995.778244233 317593.7034964612, 1095983.890682394 317615.0133294415, 1095981.467750489 317643.8179480711, 1095948.53640517 317645.4963122515, 1095922.684399563 317609.9381216585, 1095916.743355638 317151.6111137353, 1095897.648928421 317161.1531612283, 1095863.563994354 317183.0108687425, 1095822.724486314 317212.7095030411, 1095793.194289841 317236.9799887488, 1095749.94922449 317276.9034410409, 1095705.461836449 317312.3823099088, 1095660.672923121 317352.3263943202, 1095625.336583819 317389.7276813287, 1095594.373150693 317412.3815113402, 1095566.266697362 317436.3421479664, 1095511.157431012 317484.3615938253, 1095469.176074987 317516.1949348647, 1095435.55738626 317554.4602196845, 1095416.203494776 317577.5125301584, 1095398.274581174 317601.9673165104, 1095364.214586297 317650.5781823821, 1095330.291461455 317699.9340879242, 1095298.218342279 317749.8383225818, 1095257.139196533 317818.8603797151, 1095229.605630569 317884.4003432504, 1095200.342919738 317959.5540273152, 1095139.910524733 318109.4707754078, 1095115.534203712 318186.0895073524, 1095118.121246116 318264.7453569041, 1095052.189218751 318364.5227868853, 1095038.104242466 318409.2718660819, 1095025.035379302 318440.830564024, 1095013.657650686 318472.8903623414, 1094992.095231535 318535.982616098, 1094963.358031448 318598.7527435965, 1094938.758295412 318647.1187908017, 1094927.515651656 318678.2951397012, 1094911.51857816 318703.7914908339, 1094890.224520913 318743.5468370607, 1094872.519034742 318784.2030013893, 1094835.794845484 318858.241582169, 1094817.219366267 318894.8736713417, 1094799.557002454 318930.3189322495, 1094772.780471671 318985.9700123579, 1094740.793799608 319039.3540107777, 1094721.95835743 319065.581349458, 1094584.518807381 319228.4974973974, 1094443.741481309 319400.9261707898, 1094424.755702348 319427.301520264, 1094384.084668203 319481.1003222677, 1094349.731353177 319526.4329443039, 1094310.906108664 319573.6986568393, 1094295.51829338 319610.9222489989, 1094281.298003033 319654.5440835002, 1094271.311212401 319683.2507042821, 1094254.180694932 319728.9618495175, 1094223.310591487 319799.6025747158, 1094212.086305535 319828.8337452753, 1094198.021368697 319867.2545384888, 1094180.873048859 319910.7694569845, 1094162.634215818 319967.3346124659, 1094145.195482257 320048.7394282139, 1094119.419552074 320180.0746095592, 1094109.728300029 320237.4242832047, 1094096.892211933 320275.1342192029, 1094067.94995355 320303.8445710336, 1094038.907146356 320334.0432827134, 1093923.591036021 320444.1315616835, 1093843.736761671 320519.8917457273, 1093758.465390253 320601.6375196032, 1093703.616394285 320648.2965817439, 1093673.819164791 320679.7942560413, 1093610.793508152 320738.306868416, 1093521.276393362 320777.9911577019, 1093446.315309728 320802.1762574828, 1093414.304007691 320815.1180579735, 1093328.104150416 320855.7390990157, 1093084.349430911 320978.3883189073, 1092974.904732104 321030.1218236753, 1092894.041317019 321068.1343820411, 1092823.653492669 321104.8004282707, 1092793.702588683 321117.3703102139)",C-C,42.0,49.0
0,177684.30612294035,25338,17297,8081.518149222241,"LINESTRING (1099810.0026629 318660.9846615576, 1099918.121246116 318864.7453569041, 1100118.121246116 319064.7453569041, 1100318.121246116 319264.7453569041, 1100518.121246116 319464.7453569041, 1100718.121246116 319664.7453569041, 1100918.121246116 319864.7453569041, 1101118.121246116 320064.7453569041, 1101229.909235203 320269.840587807, 1101169.365498877 320482.8992977688, 1101056.960351346 320687.1208311497, 1101019.942974651 320736.4724651609, 1100981.549862763 320781.9553962827, 1100939.979614303 320818.7031724077, 1100894.920938582 320853.1356440222, 1100876.254920552 320886.2886372913, 1100860.825301522 320919.6710862679, 1100845.682270873 320955.7443958205, 1100837.454912666 320985.7364543238, 1100841.775258103 321021.595436806, 1100857.749557655 321054.5226913026, 1100892.267168788 321107.5003362641, 1101013.466432572 321276.3173968227, 1101058.475394169 321477.6875956252, 1101099.688013216 321688.160107877, 1101134.637059375 321893.4007194425, 1101190.41333232 322126.1017967302, 1101312.369625324 322417.4152032784, 1101468.24764746 322639.4951538606, 1101548.699078263 322834.2629730276, 1101569.311039684 322978.712859819, 1101630.695405117 322966.3417422863, 1101668.731061877 322942.9793245976, 1101918.121246116 323064.7453569041, 1102162.441497456 323154.6629276959, 1102318.121246116 323064.7453569041, 1102518.121246116 323064.7453569041, 1102718.121246116 323064.7453569041, 1102918.121246116 323064.7453569041, 1103118.121246116 322864.7453569041, 1103358.607699235 322872.6344783791, 1103406.216455976 322876.5864018762, 1103433.035687694 322864.5797402601, 1103500.326570276 322850.2179847089, 1103552.930430409 322838.9869745325, 1103608.715735523 322843.3040787671, 1103651.097187604 322846.5980543761, 1103750.628455533 322817.6778536853, 1103786.269709101 322815.7928041713, 1104101.496824396 322836.8654374227, 1104199.191480002 322857.1597883682, 1104238.686291409 322865.3633377138, 1104326.163811253 322883.5424973984)",C-C,42.0,54.0
0,169800.4881624005,25338,18269,7396.784080126089,"LINESTRING (1099810.0026629 318660.9846615576, 1099918.121246116 318864.7453569041, 1100118.121246116 319064.7453569041, 1100318.121246116 319264.7453569041, 1100518.121246116 319464.7453569041, 1100718.121246116 319664.7453569041, 1100918.121246116 319864.7453569041, 1101118.121246116 320064.7453569041, 1101229.909235203 320269.840587807, 1101169.365498877 320482.8992977688, 1101056.960351346 320687.1208311497, 1101019.942974651 320736.4724651609, 1100981.549862763 320781.9553962827, 1100939.979614303 320818.7031724077, 1100894.920938582 320853.1356440222, 1100876.254920552 320886.2886372913, 1100860.825301522 320919.6710862679, 1100845.682270873 320955.7443958205, 1100837.454912666 320985.7364543238, 1100841.775258103 321021.595436806, 1100857.749557655 321054.5226913026, 1100892.267168788 321107.5003362641, 1101013.466432572 321276.3173968227, 1101058.475394169 321477.6875956252, 1101099.688013216 321688.160107877, 1101134.637059375 321893.4007194425, 1101190.41333232 322126.1017967302, 1101312.369625324 322417.4152032784, 1101468.24764746 322639.4951538606, 1101548.699078263 322834.2629730276, 1101569.311039684 322978.712859819, 1101630.695405117 322966.3417422863, 1101668.731061877 322942.9793245976, 1101918.121246116 323064.7453569041, 1102162.441497456 323154.6629276959, 1102318.121246116 323064.7453569041, 1102518.121246116 323064.7453569041, 1102718.121246116 323064.7453569041, 1102918.121246116 323064.7453569041, 1103118.121246116 322864.7453569041, 1103358.607699235 322872.6344783791, 1103406.216455976 322876.5864018762, 1103433.035687694 322864.5797402601, 1103500.326570276 322850.2179847089, 1103552.930430409 322838.9869745325, 1103608.715735523 322843.3040787671, 1103651.097187604 322846.5980543761)",C-C,42.0,55.0
0,27592.817038019413,25410,25492,1395.3670762303705,"LINESTRING (1109996.803734314 318698.616430632, 1109960.134278391 318680.3177928251, 1109940.586673369 318675.4547321383, 1109902.059461587 318716.1203090862, 1109868.325724152 318754.4261617956, 1109751.633895303 318860.1663648505, 1109586.930245731 318982.3172990736, 1109318.121246116 318864.7453569041, 1109118.121246116 318664.7453569041, 1108836.668812327 318601.7669801746)",C-C,43.0,45.0
0,15503.657791598378,25410,25582,1487.3993845733903,"LINESTRING (1109996.803734314 318698.616430632, 1109960.134278391 318680.3177928251, 1109940.586673369 318675.4547321383, 1109902.059461587 318716.1203090862, 1109868.325724152 318754.4261617956, 1109751.633895303 318860.1663648505, 1109586.930245731 318982.3172990736, 1109382.068887869 319102.925232096, 1109225.602587758 319226.8182171762, 1109118.121246116 319264.7453569041, 1109092.266218502 319400.1884734991, 1109056.137061702 319440.4739908071, 1109030.005519068 319470.3925860825, 1108980.225634689 319431.8727286498, 1108959.61254565 319426.1830976126, 1108935.135119887 319409.9564039588, 1108926.859526894 319384.5524289822, 1108907.908314242 319357.2150110446)",C-C,43.0,47.0
0,74613.29775571925,25410,25972,3930.2776990097254,"LINESTRING (1109996.803734314 318698.616430632, 1109960.134278391 318680.3177928251, 1109940.586673369 318675.4547321383, 1109902.059461587 318716.1203090862, 1109868.325724152 318754.4261617956, 1109751.633895303 318860.1663648505, 1109586.930245731 318982.3172990736, 1109382.068887869 319102.925232096, 1109225.602587758 319226.8182171762, 1109118.121246116 319464.7453569041, 1109118.121246116 319664.7453569041, 1109118.121246116 319864.7453569041, 1109139.458707143 320146.7206535986, 1109130.227067968 320176.7763104786, 1109127.802140436 320221.663554651, 1109131.805499091 320311.3318135689, 1109132.713642578 320359.7533328128, 1109132.366723809 320414.2093073209, 1109134.305953818 320446.7480574078, 1109132.242387672 320486.5272734163, 1109073.709757757 320517.070948687, 1109044.844937416 320535.4440767033, 1108983.270401395 320579.6921199998, 1108939.825218758 320613.6871016759, 1108918.121246116 320864.7453569041, 1108918.121246116 321064.7453569041, 1108918.121246116 321264.7453569041, 1108918.121246116 321464.7453569041, 1109118.121246116 321664.7453569041, 1109218.154726156 321823.9607000643, 1109196.153792103 321867.5384387047, 1109185.181540871 321883.3917067899, 1109185.273812264 321909.2248763838, 1109163.901576601 321928.6817805062)",C-C,43.0,53.0
0,140979.51076150595,25410,26271,4702.502958930324,"LINESTRING (1109996.803734314 318698.616430632, 1109960.134278391 318680.3177928251, 1109940.586673369 318675.4547321383, 1109902.059461587 318716.1203090862, 1109868.325724152 318754.4261617956, 1109751.633895303 318860.1663648505, 1109586.930245731 318982.3172990736, 1109518.121246116 319264.7453569041, 1109518.121246116 319464.7453569041, 1109518.121246116 319664.7453569041, 1109518.121246116 319864.7453569041, 1109518.121246116 320064.7453569041, 1109508.046906411 320209.1919001627, 1109506.669371134 320275.5288357636, 1109518.121246116 320464.7453569041, 1109518.121246116 320664.7453569041, 1109518.121246116 320864.7453569041, 1109518.121246116 321064.7453569041, 1109518.121246116 321264.7453569041, 1109518.121246116 321464.7453569041, 1109518.121246116 321664.7453569041, 1109518.121246116 321864.7453569041, 1109518.121246116 322064.7453569041, 1109518.121246116 322264.7453569041, 1109518.121246116 322464.7453569041, 1109518.121246116 322664.7453569041, 1109518.121246116 322864.7453569041, 1109584.363092703 323034.2483482849, 1109586.535220303 323077.2274308856, 1109605.615203195 323081.144831711, 1109641.288431277 323085.0636999425)",C-C,43.0,56.0
0,187793.48262465702,25410,26303,16862.630157742395,"LINESTRING (1109996.803734314 318698.616430632, 1109960.134278391 318680.3177928251, 1109940.586673369 318675.4547321383, 1109902.059461587 318716.1203090862, 1109868.325724152 318754.4261617956, 1109751.633895303 318860.1663648505, 1109586.930245731 318982.3172990736, 1109382.068887869 319102.925232096, 1109225.602587758 319226.8182171762, 1109118.121246116 319264.7453569041, 1109092.266218502 319400.1884734991, 1109056.137061702 319440.4739908071, 1109030.005519068 319470.3925860825, 1109001.967017775 319495.983363298, 1108966.195957404 319522.1419139759, 1108939.783294337 319536.5809304472, 1108893.059881656 319538.1432309049, 1108850.603359464 319539.800524528, 1108810.984463835 319541.0247220196, 1108753.190777736 319542.5245262246, 1108715.087909741 319555.4367615545, 1108680.290650432 319569.8447546724, 1108633.798289572 319585.6763783934, 1108582.540371819 319596.1519846835, 1108528.601839343 319603.6177504109, 1108498.305690217 319614.1848300765, 1108492.230885666 319620.3170704214, 1108478.621060935 319636.5487523174, 1108434.802533892 319680.2034488104, 1108402.88540636 319714.5614861745, 1108261.715700679 319867.0807186716, 1108112.777032697 320014.2011060442, 1107970.677393071 320171.4615851007, 1107861.133300123 320346.4316801176, 1107789.111684991 320502.5487146931, 1107778.399035438 320550.6806051444, 1107774.860161414 320601.5275127972, 1107775.60805141 320632.7661415996, 1107769.813944269 320716.6148816979, 1107764.793464469 320764.1878028414, 1107749.540906523 320820.329885188, 1107745.809243055 320850.9512522786, 1107727.093066006 320882.0960459025, 1107718.121246116 321064.7453569041, 1107718.121246116 321264.7453569041, 1107718.121246116 321464.7453569041, 1107718.787110555 321672.3872467464, 1107718.121246116 321864.7453569041, 1107718.121246116 322064.7453569041, 1107718.121246116 322264.7453569041, 1107786.439616333 322419.8980674706, 1107884.432100975 322462.8603224668, 1107897.598635752 322468.6294585819, 1108018.352378438 322518.6920199025, 1108026.103792706 322521.9033687096, 1108130.416197731 322562.2628008969, 1108179.720448401 322583.9272379651, 1108222.746554128 322603.4671363778, 1108251.713218789 322619.9698497786, 1108287.970731951 322643.963096815, 1108414.690007456 322727.8411398985, 1108521.553179892 322797.9600561284, 1108585.125419301 322841.398947732, 1108630.801762301 322870.1757208683, 1108697.538146529 322907.5897098996, 1108754.459102342 322933.2474502327, 1108823.952933831 322959.7574945907, 1108854.298189228 322971.7998122415, 1108892.125255384 322982.8453997766, 1109104.694420337 323022.3929949424, 1109356.140196643 323042.0635189633, 1109584.363092703 323034.2483482849, 1109734.415936326 323029.0406386536, 1109971.946352074 323016.5059318294, 1110135.46965267 323012.5462894416, 1110248.63556388 323016.6624349026, 1110712.29512842 323091.0566671584, 1110929.049043325 323194.5821397087, 1111270.798860612 323365.5206667387, 1111411.996566724 323457.2309716779, 1111462.816216689 323496.5067754835, 1111497.61901829 323523.3901819765, 1111577.727956345 323582.1974451889, 1111581.933439722 323585.2802699098, 1111629.806722404 323620.4185861195, 1111677.261115258 323655.0988408561, 1111736.036048396 323698.0254194911, 1111761.511690801 323716.6353780611, 1111819.879662783 323756.6653894299, 1111922.309940896 323818.8870268816, 1111980.649742962 323853.2021636531, 1112029.345637574 323877.0546796206, 1112047.401241924 323885.8925042755, 1112147.464862638 323934.5509261081, 1112225.122123299 323970.3851929429, 1112294.198505737 324002.2682114866, 1112325.618066435 324016.7750161057, 1112441.373541713 324067.7821663097, 1112447.611416339 324070.5306704145, 1112503.574858497 324095.1919109147, 1112539.265213341 324110.9205345029, 1112682.974435945 324180.9418934989, 1112777.037024904 324235.8458102355, 1112940.884040609 324349.9842204405, 1113166.12742724 324523.9126578202, 1113229.089827506 324569.7477578353, 1113298.062053598 324611.4239495787, 1113419.32584905 324676.5718682936, 1113600.654107266 324767.9109544498, 1113687.962093918 324812.8707977785, 1113734.180797894 324834.3023057725, 1113742.076983407 324838.5763875194, 1113808.590160054 324868.4200891844, 1113860.90091874 324888.020134526, 1114015.469226019 324940.395644074, 1114276.688562836 325043.7107228781, 1114341.759471048 325070.0202477251, 1114399.984285076 325093.559458922, 1114464.680497735 325119.951069507, 1114532.085175666 325147.4638155676, 1114597.267521735 325173.9696998849, 1114720.039101871 325223.8818049271, 1114819.462076772 325264.1378721587, 1114907.460695475 325300.1210239393, 1114933.494978495 325309.8465392024, 1115005.916395455 325337.2916558875, 1115089.639966056 325359.6825481802, 1115104.363290964 325363.0132711859, 1115170.557682877 325377.9547234401, 1115180.345227412 325380.1626672613, 1115235.324709954 325391.9955826583, 1115348.209916049 325416.2903758461, 1115393.943614539 325426.141530173, 1115453.335063251 325442.8553963919, 1115483.932643713 325451.4681410895, 1115561.305197209 325473.2324754192, 1115613.154760852 325487.8333937615, 1115701.676730354 325512.7434956235, 1115782.86833349 325538.1759071802, 1115892.133837421 325577.2819443349, 1116007.459962331 325622.8410434917, 1116120.170549976 325667.4286709749, 1116229.274746758 325710.8071831851, 1116344.677805456 325750.344883241, 1116588.345291029 325832.7707757211, 1116824.397853282 325941.0282555516, 1117046.904719088 326063.2103334418, 1117187.211246093 326153.7543675681, 1117272.022090852 326200.5796005263, 1117451.809134933 326301.4302265487, 1117838.244903638 326523.4862428878, 1118118.121246116 326464.7453569041, 1118318.121246116 326264.7453569041, 1118390.41434376 325982.4387445682)",C-C,43.0,57.0
0,110968.01275516034,25441,25502,2404.342504192339,"LINESTRING (1125060.763115346 318444.2488207549, 1125036.748646214 318541.6168530101, 1125014.88279023 318538.6635631227, 1125016.806007278 318558.3378538562, 1125026.178650499 318573.037457243, 1125014.103691429 318598.6262329764, 1125048.849926127 318630.7993324435, 1125048.005976533 318654.8663130867, 1125318.121246116 318664.7453569041, 1125518.121246116 318664.7453569041, 1125718.121246116 318664.7453569041, 1125918.121246116 318664.7453569041, 1126118.121246116 318664.7453569041, 1126318.121246116 318664.7453569041, 1126518.121246116 318664.7453569041, 1126718.121246116 318664.7453569041, 1127009.33518214 318681.9998112426, 1127014.984457243 318665.3882297152, 1127008.682652941 318573.7437756006, 1127012.916871303 318541.9571917339, 1127053.91906396 318535.1363204195)",C-C,44.0,46.0
0,19161.065784928192,25458,25628,521.0205046321294,"LINESTRING (1124934.663970019 319133.8528663332, 1124918.121246116 319264.7453569041, 1124918.121246116 319464.7453569041, 1125088.543594291 319546.6601683029)",C-C,44.0,48.0
0,52777.98665885977,25458,25868,3154.5340391858344,"LINESTRING (1124934.663970019 319133.8528663332, 1124918.121246116 319264.7453569041, 1124918.121246116 319464.7453569041, 1125088.543594291 319546.6601683029, 1125079.586916152 319675.5248895962, 1125082.04999052 319693.6303339002, 1124880.248248136 319756.9678406856, 1124845.567829353 319768.7436517621, 1124823.748413925 319796.1601150635, 1124784.948597187 319915.7198105387, 1124749.915779394 319921.6394989081, 1124700.542858732 319924.7385091933, 1124599.828040605 319999.965421771, 1124371.753016689 320178.2531072225, 1124120.241117133 320401.9384660336, 1123952.312535506 320531.8700847449, 1123840.482259089 320704.9209032528, 1123783.260694119 320919.3148332797, 1123680.571649486 321089.2819525002, 1123571.506835664 321280.3495316835, 1123507.571312627 321398.7378026057, 1123469.027190289 321371.8280795213)",C-C,44.0,51.0
0,16722.191627667587,25479,15116,781.6356212809576,"LINESTRING (1108261.285313197 318455.8584722729, 1108325.615247048 318484.4231484498, 1108118.121246116 318664.7453569041, 1108118.121246116 318864.7453569041, 1107998.238413021 319068.4340165428)",C-C,45.0,47.0
0,107965.28362422297,25521,25628,1977.1689856943956,"LINESTRING (1126893.17391484 319085.4603674804, 1126718.121246116 319264.7453569041, 1126518.121246116 319264.7453569041, 1126318.121246116 319264.7453569041, 1126118.121246116 319264.7453569041, 1125918.121246116 319264.7453569041, 1125718.121246116 319264.7453569041, 1125518.121246116 319464.7453569041, 1125318.121246116 319464.7453569041, 1125088.543594291 319546.6601683029)",C-C,46.0,48.0
0,162491.43754406675,25521,25829,4630.150878893744,"LINESTRING (1126893.17391484 319085.4603674804, 1126718.121246116 319264.7453569041, 1126518.121246116 319264.7453569041, 1126318.121246116 319264.7453569041, 1126118.121246116 319264.7453569041, 1125918.121246116 319264.7453569041, 1125718.121246116 319264.7453569041, 1125518.121246116 319464.7453569041, 1125318.121246116 319464.7453569041, 1125088.543594291 319546.6601683029, 1125079.586916152 319675.5248895962, 1125082.04999052 319693.6303339002, 1124880.248248136 319756.9678406856, 1124845.567829353 319768.7436517621, 1124823.748413925 319796.1601150635, 1124784.948597187 319915.7198105387, 1124749.915779394 319921.6394989081, 1124700.542858732 319924.7385091933, 1124599.828040605 319999.965421771, 1124371.753016689 320178.2531072225, 1124120.241117133 320401.9384660336, 1124118.121246116 320664.7453569041, 1124318.121246116 320864.7453569041, 1124518.121246116 321064.7453569041, 1124649.129309721 321288.3007689908, 1124776.985787709 321172.8615896599)",C-C,46.0,50.0
0,64965.03946631953,25582,25972,3101.9810591343694,"LINESTRING (1108907.908314242 319357.2150110446, 1108926.859526894 319384.5524289822, 1108935.135119887 319409.9564039588, 1108959.61254565 319426.1830976126, 1108980.225634689 319431.8727286498, 1109030.005519068 319470.3925860825, 1109001.967017775 319495.983363298, 1108966.195957404 319522.1419139759, 1108939.783294337 319536.5809304472, 1108893.059881656 319538.1432309049, 1108850.603359464 319539.800524528, 1108918.121246116 319664.7453569041, 1109118.121246116 319864.7453569041, 1109139.458707143 320146.7206535986, 1109130.227067968 320176.7763104786, 1109127.802140436 320221.663554651, 1109131.805499091 320311.3318135689, 1109132.713642578 320359.7533328128, 1109132.366723809 320414.2093073209, 1109134.305953818 320446.7480574078, 1109132.242387672 320486.5272734163, 1109073.709757757 320517.070948687, 1109044.844937416 320535.4440767033, 1108983.270401395 320579.6921199998, 1108939.825218758 320613.6871016759, 1108918.121246116 320864.7453569041, 1108918.121246116 321064.7453569041, 1108918.121246116 321264.7453569041, 1108918.121246116 321464.7453569041, 1109118.121246116 321664.7453569041, 1109218.154726156 321823.9607000643, 1109196.153792103 321867.5384387047, 1109185.181540871 321883.3917067899, 1109185.273812264 321909.2248763838, 1109163.901576601 321928.6817805062)",C-C,47.0,53.0
0,50600.31390633097,15190,16301,5009.8919909627975,"LINESTRING (1107860.438658014 319507.846973366, 1107876.750714098 319534.9162539184, 1107852.706209031 319553.247736334, 1107839.980071708 319582.3275577143, 1107826.083341478 319609.6333756215, 1107800.81250137 319633.9062516357, 1107769.601283777 319648.0336427917, 1107740.105995419 319677.0421931128, 1107717.724782064 319725.1181328677, 1107583.27666548 319910.6814190691, 1107511.86514828 320093.9690073472, 1107385.100163135 320215.2556494996, 1107244.127284422 320342.9886407648, 1107153.378707727 320509.5315552711, 1107010.276722973 320638.3796583069, 1106858.053511909 320731.7513862326, 1106782.980343362 320795.0599468275, 1106769.363870789 320832.2041297618, 1106773.150421046 320875.6771032995, 1106760.138950109 320905.7135708548, 1106722.200157554 320991.7703032107, 1106710.056393126 321026.2224600548, 1106696.277654231 321060.1269234367, 1106668.427961782 321091.4507113775, 1106653.617857819 321119.9427748424, 1106631.346853336 321143.1869439405, 1106591.949054721 321147.4553022491, 1106543.243659281 321219.0525680643, 1106516.090673149 321261.166471536, 1106498.139389445 321289.0383625399, 1106469.612449403 321334.7008889207, 1106452.015032324 321384.29707273, 1106449.755605956 321418.1917156639, 1106446.509001846 321470.5188352376, 1106443.343998461 321505.9075411871, 1106425.235786063 321535.2677162243, 1106398.122950518 321569.0425404899, 1106381.855782567 321589.1976043971, 1106448.612926681 321655.2550087735, 1106536.385727226 321739.097341786, 1106499.41827516 321798.270032333, 1106462.907273345 321857.8729948077, 1106389.872172432 321975.9153157243, 1106306.053466224 322116.0374506445, 1106184.479632401 322304.0476266919, 1106087.471360067 322435.4777672915, 1106059.957887139 322472.7589295179, 1105989.43394337 322559.1406145712, 1105969.846418228 322582.843895345, 1105925.576473043 322629.2299585757, 1105918.121246116 322664.7453569041, 1105882.282774671 322676.9236681969, 1105821.118447442 322743.5357528845, 1105758.831214198 322806.2892440747, 1105754.083715116 322810.8360039367, 1105728.146822952 322835.588076878, 1105695.958090975 322866.3687273829, 1105553.249121633 323026.7350641695, 1105396.465651153 323195.1018825872, 1105208.597747445 323373.0713231808)",C-C,47.0,54.0
0,42552.022201370084,25647,25829,2112.0039080470524,"LINESTRING (1124726.417376039 319939.4420132516, 1124747.572544442 319949.1379577522, 1124749.915779394 319921.6394989081, 1124700.542858732 319924.7385091933, 1124599.828040605 319999.965421771, 1124371.753016689 320178.2531072225, 1124120.241117133 320401.9384660336, 1124118.121246116 320664.7453569041, 1124318.121246116 320864.7453569041, 1124518.121246116 321064.7453569041, 1124649.129309721 321288.3007689908, 1124776.985787709 321172.8615896599)",C-C,48.0,50.0
0,21642.789155457864,25647,25868,2092.5355494014093,"LINESTRING (1124726.417376039 319939.4420132516, 1124747.572544442 319949.1379577522, 1124749.915779394 319921.6394989081, 1124700.542858732 319924.7385091933, 1124599.828040605 319999.965421771, 1124371.753016689 320178.2531072225, 1124120.241117133 320401.9384660336, 1123952.312535506 320531.8700847449, 1123840.482259089 320704.9209032528, 1123783.260694119 320919.3148332797, 1123680.571649486 321089.2819525002, 1123571.506835664 321280.3495316835, 1123507.571312627 321398.7378026057, 1123469.027190289 321371.8280795213)",C-C,48.0,51.0
